Chromosome	Position
chr12	66854363
chr12	67222555
chr12	68921223
chr12	69008565
chr12	69882714
chr12	72367374
chr12	73329971
chr12	73935247
chr12	77718514
chr12	77791717
chr12	78277973
chr12	78937920
chr12	79491390
chr12	82164176
chr12	83587970
chr12	86494050
chr12	88904515
chr12	90493895
chr12	91943499
chr12	93195017
chr12	97297970
chr12	97916302
chr12	98580789
chr12	100360410
chr12	103165825
chr12	105358540
chr12	106190230
chr12	106368289
chr12	106823807
chr12	108559943
chr12	109232283
chr12	109415339
chr12	110327263
chr12	112652296
chr12	115173015
chr12	115788647
chr12	116199535
chr12	116698798
chr12	117271809
chr12	117476808
chr10	24506055
chr10	25398774
chr10	26810237
chr10	27576357
chr10	30221908
chr10	30927388
chr10	31324172
chr10	32025412
chr10	32504910
chr10	33123497
chr10	33860833
chr10	39533311
chr10	46938450
chr10	47535614
chr10	48717716
chr10	48977846
chr10	51276019
chr10	55637188
chr10	56399393
chr10	57487727
chr10	57701439
chr10	58216474
chr10	61754481
chr10	63821329
chr10	64156644
chr10	66584820
chr10	72278501
chr10	73726235
chr10	74628480
chr10	75005930
chr10	82466803
chr10	85685241
chr10	85854038
chr10	86111454
chr10	87272523
chr10	88730306
chr10	89193755
chr10	89333526
chr10	89866128
chr10	90719506
chr10	91782879
chr10	95240361
chr10	95339500
chr10	95575308
chr10	97634845
chr10	99994717
chr10	100759723
chr10	102994236
chr10	104297311
chr10	106374425
chr10	106893902
chr10	108245192
chr10	108908983
chr10	113807385
chr10	117127552
chr10	118679467
chr10	119733914
chr10	120863476
chr10	121946507
chr10	122184481
chr10	124356868
chr10	124476557
chr10	125965379
chr10	126140546
chr10	130238796
chr10	132788947
chr10	132963878
chr10	133931329
chr10	134007262
chr10	134331259
chr10	135173375
chr10	135198646
chr4	62691880
chr4	65252667
chr4	65886415
chr4	66830577
chr4	67345837
chr4	68646425
chr4	69489994
chr4	71040266
chr4	72637154
chr4	73338472
chr4	73923046
chr4	79919073
chr4	80446889
chr4	81118452
chr4	81453163
chr4	86247505
chr4	87400497
chr4	87942480
chr4	88333071
chr4	88822678
chr4	99111672
chr4	101577643
chr4	103007327
chr4	104845176
chr4	105022268
chr4	108672629
chr4	109281222
chr4	112170597
chr4	112684948
chr4	113341319
chr4	114156845
chr4	114313864
chr4	114656172
chr4	115005678
chr4	118158929
chr4	119317592
chr4	121685091
chr4	122222878
chr4	124345761
chr4	124660903
chr4	127281052
chr4	127391321
chr4	129507537
chr4	130108898
chr4	130408133
chr4	130672762
chr4	131946120
chr4	133593321
chr4	134322762
chr4	134611168
chr4	139371996
chr4	149400481
chr4	150771460
chr4	154134721
chr4	154605849
chr4	155581039
chr4	155993741
chr4	156365215
chr4	158696955
chr4	158782975
chr4	159028465
chr4	161795209
chr4	163014210
chr4	164822596
chr4	165084882
chr4	165870884
chr4	166026345
chr4	166397361
chr4	166701947
chr4	166840373
chr4	166969661
chr4	169210857
chr4	169894212
chr4	176770972
chr4	177288195
chr3	196686276
chr3	197270302
chr8	140768307
chr8	141071498
chr8	141692262
chr8	144175249
chr8	144415528
chr8	144741030
chr2	40673436
chr2	45461020
chr2	45680576
chr2	47119482
chr2	47788613
chr2	48221670
chr2	48394417
chr2	50075390
chr2	51948445
chr2	58203463
chr2	59447588
chr2	60260234
chr2	61052167
chr2	64601697
chr2	65081898
chr2	75876540
chr2	79450829
chr2	81229487
chr2	82877891
chr2	85051919
chr2	89887376
chr2	94559316
chr2	95252967
chr2	97812735
chr2	98565686
chr2	98851158
chr2	100153572
chr2	100676516
chr2	102866396
chr2	105798664
chr2	110751574
chr2	111840701
chr2	112128019
chr2	112591811
chr2	112864745
chr2	113027751
chr2	114502175
chr2	115286031
chr2	116891813
chr2	117818496
chr2	118431669
chr2	121923331
chr2	122073261
chr2	123552580
chr2	123681986
chr2	123975717
chr2	124964245
chr2	124980518
chr2	126359651
chr2	126764729
chr2	127065785
chr2	131946504
chr2	132016224
chr2	132379821
chr2	132902691
chr2	134023690
chr2	134314600
chr2	134616562
chr2	136463125
chr2	138740206
chr2	139048954
chr2	142183995
chr2	142950710
chr2	143258153
chr2	144092928
chr2	147165068
chr2	152612273
chr2	153461816
chr2	154209014
chr2	154253454
chr2	155454857
chr2	155579196
chr2	160188133
chr2	161025357
chr2	162413408
chr2	163024731
chr2	163032589
chr2	164260927
chr2	164585302
chr2	167052547
chr2	170655233
chr2	171657697
chr2	174385116
chr2	174748021
chr2	174932308
chr2	175335277
chr2	184205723
chr2	185085393
chr2	185272609
chr2	185507837
chr2	189307759
chr2	191670390
chr2	192367526
chr2	196898991
chr2	197808203
