Chromosome	Position
chr12	1732675
chr12	4275869
chr12	6045998
chr12	6286528
chr12	7677178
chr12	8279079
chr12	9904355
chr12	11536501
chr12	11868260
chr12	15464149
chr12	16717478
chr12	16879578
chr12	21172534
chr12	24006061
chr12	24997717
chr12	25837915
chr12	26039786
chr12	26163714
chr12	27205612
chr12	27777325
chr12	27944405
chr12	32981042
chr12	34109828
chr12	34569782
chr12	34575612
chr12	35035151
chr12	36644024
chr12	36880510
chr12	39910976
chr12	40677852
chr12	41698382
chr12	42825937
chr12	44065977
chr12	44490934
chr12	44543514
chr12	45346344
chr12	45859970
chr12	46025986
chr12	46329649
chr12	47298476
chr12	47520583
chr12	48241284
chr12	51752668
chr12	53274176
chr12	54206269
chr12	56965391
chr12	57899376
chr12	58016253
chr12	64897834
chr12	65263334
chr12	65648293
chr12	68429486
chr12	68983045
chr12	70520480
chr12	70789946
chr12	74028537
chr12	76076477
chr12	79521193
chr12	81206316
chr12	81650816
chr12	84042128
chr12	84557393
chr12	85731346
chr12	86417927
chr12	87896433
chr12	90970749
chr12	91501252
chr12	92517276
chr12	96078493
chr12	98577711
chr12	99181375
chr12	99461742
chr12	102804905
chr12	103168692
chr12	103668634
chr12	104742866
chr12	106078020
chr12	107153136
chr12	113980049
chr12	114205897
chr12	115961790
chr12	115984002
chr12	116233768
chr12	116270491
chr12	120497745
chr12	122850624
chr12	125474176
chr12	126976679
chr12	127578872
chr12	128373740
chr12	129306419
chr12	133591568
chr10	57324317
chr10	58277423
chr10	59180216
chr10	60200416
chr10	63552846
chr10	64827655
chr10	65315097
chr10	65556934
chr10	65932692
chr10	67394689
chr10	67827044
chr10	69013616
chr10	69500737
chr10	75902280
chr10	76994906
chr10	90540092
chr10	93427901
chr10	93528363
chr10	93751151
chr10	94054587
chr10	95821786
chr10	97428303
chr10	97716756
chr10	101285391
chr10	101838202
chr10	104251780
chr10	104348414
chr10	105439246
chr10	106724937
chr10	106939290
chr10	110550720
chr10	111724538
chr10	112261736
chr10	114670827
chr10	115559068
chr10	116182719
chr10	117879784
chr10	120238607
chr10	122112061
chr10	122708211
chr10	123721250
chr10	124057928
chr10	125752391
chr10	129006353
chr10	129221694
chr10	130751676
chr10	131851392
chr10	132013530
chr10	132116320
chr10	132143220
chr4	13410019
chr4	13839679
chr4	14517269
chr4	17807354
chr4	20008848
chr4	41161236
chr4	42297891
chr4	43256400
chr4	43756467
chr4	44472375
chr4	44865569
chr4	45095507
chr4	49050090
chr4	49974950
chr4	51349278
chr4	52491242
chr4	52601251
chr4	52801491
chr4	53265011
chr4	61321620
chr4	63515123
chr4	64839548
chr4	64879531
