Chromosome	Position
chr12	71810686
chr12	72471365
chr12	73267735
chr12	81335533
chr12	81684214
chr12	83071536
chr12	83146164
chr12	88717715
chr12	88848820
chr12	89284677
chr12	89908757
chr12	90471384
chr12	92680927
chr12	94683430
chr12	94843588
chr12	96471733
chr12	96618060
chr12	98697994
chr12	99060614
chr12	99398891
chr12	104543336
chr12	104775961
chr12	106250787
chr12	108755760
chr12	109958042
chr12	110353146
chr12	110416891
chr12	110805979
chr12	113100938
chr12	113885153
chr12	114663243
chr12	114664841
chr12	115759290
chr12	115995426
chr12	123951582
chr12	125561159
chr12	125619213
chr12	126073292
chr12	126736545
chr12	126807279
chr12	126820920
chr12	127071718
chr12	132384301
chr10	78952202
chr10	79015335
chr10	80794036
chr10	81156022
chr10	82009941
chr10	82302416
chr10	83878455
chr10	86067854
chr10	87155817
chr10	89932626
chr10	92443406
chr10	102302873
chr10	102539425
chr10	102918031
chr10	103433538
chr10	104088767
chr10	106962941
chr10	108255207
chr10	112649848
chr10	113877635
chr10	114435162
chr10	114697103
chr10	114895423
chr10	116581962
chr10	117893324
chr10	119108098
chr10	119921605
chr10	119943140
chr10	120392448
chr10	122227605
chr10	123596976
chr10	124566675
chr10	125757360
chr10	125963049
chr10	127700127
chr10	128101759
chr10	128412471
chr10	128419167
chr10	129805716
chr10	130449261
chr10	130745102
chr10	130955559
chr10	133620389
chr4	76987429
chr4	78150643
chr4	78314885
chr4	78453280
chr4	79105200
chr4	79499879
chr4	79986485
chr4	79990376
chr4	82574757
chr4	83325384
chr4	83587519
chr4	85236348
chr4	88558847
chr4	89155856
chr4	89307925
chr4	93137899
chr4	93171138
chr4	94153525
chr4	97919920
chr4	98468661
chr4	100077400
chr4	101838025
chr4	103891231
chr4	103927506
chr4	105834109
chr4	106962224
chr4	107743232
chr4	107772855
chr4	107834360
chr4	108018758
chr4	110854497
chr4	111823519
chr4	112421241
chr4	112811883
chr4	116331238
chr4	116336631
chr4	117166460
chr4	117945297
chr4	120336180
chr4	121353006
chr4	122364948
chr4	123258234
chr4	123958641
chr4	124966484
chr4	126401754
chr4	127286091
chr4	128019829
chr4	128610605
chr4	132803444
chr4	134646158
chr4	135890040
chr4	136480038
chr4	136690390
chr4	138739013
chr4	148130194
chr4	149320403
chr4	150188228
chr4	156095529
chr4	157275917
chr4	158560390
chr4	160572957
chr4	160868569
chr4	163451752
chr4	165334724
chr4	167635491
chr4	168964880
chr4	169877808
chr4	176782497
chr4	176840043
chr4	177420975
chr4	179265127
chr4	180215655
chr4	180328656
chr4	180862341
chr4	181664952
chr4	182654866
chr4	182774459
chr4	187615277
chr4	190468410
chr3	73651973
chr3	74548230
chr3	75175129
chr3	75280680
chr3	76321912
chr3	76653621
chr3	77541748
chr3	78527479
chr3	79479642
chr3	82072871
chr3	86839056
chr3	93292032
chr3	93835264
chr3	94151740
chr3	97251271
chr3	98083050
chr3	102008537
chr3	102397958
chr3	102792057
chr3	103506863
chr3	103915831
chr3	114902650
