Chromosome	Position
chr12	66848874
chr12	72100221
chr12	78890601
chr12	79232621
chr12	80535123
chr12	80859538
chr12	81749054
chr12	81941156
chr12	82712837
chr12	82793274
chr12	82879467
chr12	83382164
chr12	83807745
chr12	84312943
chr12	97619880
chr12	97706283
chr12	102657094
chr12	102828508
chr12	104271311
chr12	117958826
chr12	118686315
chr12	120302989
chr12	122325529
chr12	124708439
chr12	126303594
chr12	126558094
chr12	127661724
chr12	129299425
chr12	132400989
chr10	84630657
chr10	84851019
chr10	85475181
chr10	85778385
chr10	86059919
chr10	88259232
chr10	88382740
chr10	94522000
chr10	94721889
chr10	95226078
chr10	96842220
chr10	99470835
chr10	100386604
chr10	104066490
chr10	104434742
chr10	104947269
chr10	104972590
chr10	105704171
chr10	111750359
chr10	116450085
chr10	123233021
chr10	123908631
chr10	126038438
chr10	127699804
chr4	162906401
chr4	164339972
chr4	167208085
chr4	169188078
chr4	169263347
chr4	169640796
chr4	170161587
chr4	172531172
chr4	175443918
chr4	175561706
chr4	178344668
chr4	182559993
chr4	183385673
chr4	185726884
chr4	187313480
chr4	190331471
chr3	73651988
chr3	73949746
chr3	75969774
chr3	82842628
chr3	83365007
chr3	83993768
chr3	89829547
chr3	90122792
chr3	91281601
chr3	91396704
chr3	91429940
chr3	92387559
chr3	93164442
chr3	97602604
chr3	98577151
chr3	102518987
chr3	104203596
chr3	104240751
chr3	105494228
chr3	106599392
chr3	107132141
chr3	108993193
chr3	109776377
chr3	112549067
chr3	113601229
chr3	113827661
chr3	114698768
chr3	116175042
chr3	118720569
chr3	119709673
chr3	120079012
chr3	128199116
chr3	128724246
chr3	133546722
chr3	133853693
chr3	135214553
chr3	135215230
chr3	139140293
chr3	142321856
chr3	144063389
chr3	144524247
chr3	147497181
chr3	149856992
chr3	150786440
chr3	151826720
chr3	153051764
chr3	153097100
chr3	155502275
chr3	156734159
chr3	156960978
chr3	157475412
chr3	157970295
chr3	160019046
chr3	160302792
chr3	168295445
chr3	169540522
chr3	170043893
chr3	170664457
chr3	171986753
chr3	173387084
chr3	176327670
chr3	176475003
chr3	180471901
chr3	181335454
chr3	181812148
chr3	182001269
chr3	184188251
chr3	188680922
chr3	189494526
chr3	191070087
chr3	192336912
chr3	192622653
chr3	192960006
chr3	193392745
chr3	194425367
chr8	81054100
chr8	81468214
chr8	81862142
chr8	85110595
chr8	86210102
chr8	86547755
chr8	89574244
chr8	89735383
chr8	89893649
chr8	90559896
chr8	96978076
chr8	97215353
chr8	100069305
chr8	100262061
chr8	100655273
chr8	108071139
chr8	108072261
chr8	108456467
chr8	113498968
chr8	115858905
chr8	117331197
chr8	117955356
chr8	118541949
chr8	120551127
chr8	120556447
chr8	125416676
chr8	125484487
chr8	126444233
chr8	126718401
chr8	128196425
chr8	130731673
chr8	133126253
chr8	134013057
chr8	134353465
chr8	134405151
chr8	134821309
chr8	135375995
chr8	136650215
chr8	136679638
chr8	136937313
chr2	166781479
chr2	167810378
chr2	168244481
chr2	168582228
chr2	171560917
chr2	171720890
chr2	172399058
chr2	174145181
chr2	174903238
chr2	175313450
chr2	176384907
chr2	176477876
chr2	177572398
chr2	179097732
chr2	182286979
chr2	183476465
chr2	184166645
chr2	186074017
chr2	187263469
chr2	191455304
chr2	191502300
chr2	191709064
chr2	194050479
chr2	194118862
chr2	194342287
chr2	194417831
chr2	194836710
chr2	195993871
chr2	195996743
chr2	196327107
chr2	196937210
chr2	197594496
chr2	198416835
chr2	200294654
chr2	200644604
chr2	201779983
chr2	205682615
chr2	206983966
chr2	207044885
chr2	212481409
chr2	216803667
chr2	219294268
chr2	219402964
chr2	219980883
chr2	223525416
chr2	225073783
chr2	227875827
chr2	227916966
chr2	228608467
chr2	229770690
chr2	229944157
chr2	230936266
chr2	235154316
chr2	235660439
chr2	239225097
chr2	239469753
chr2	240470074
chr2	240740746
chrX	106194616
chrX	107820154
chrX	110892136
chrX	111830297
chrX	113001265
chrX	114901961
chrX	116049409
chrX	118798338
chrX	122301923
chrX	123186912
chrX	123401611
chrX	124096856
chrX	124761605
chrX	125267378
chrX	127437934
chrX	128239087
chrX	128390816
chrX	128977408
chrX	130682570
chrX	130751106
chrX	140676461
chrX	142220855
chrX	146328769
chrX	147841303
chrX	148174428
chrX	150153696
chrX	151037375
chrX	153236893
chrX	153647357
chr1	212273981
chr1	213145980
chr1	214149649
chr1	214782921
chr1	222679281
chr1	222915192
chr1	223690308
chr1	223758827
chr1	225337721
chr1	225698667
chr1	226405303
chr1	229370768
chr1	229850680
chr1	230680972
chr1	230908515
chr1	233946027
chr1	235093190
chr1	236435733
chr1	237583486
chr1	238997301
chr1	241535406
chr1	241862961
chr1	248691968
chr7	135126320
chr7	135450999
chr7	136536040
chr7	138911049
chr7	139208267
chr7	139784547
chr7	139935364
chr7	141772361
chr7	143988454
chr7	149063685
chr7	151811715
chr7	153640885
chr7	153808560
chr7	154326213
chr7	154828471
chr7	155401080
chr7	155429748
chr7	157453182
chr7	158224840
chr7	158752121
chr5	177805673
chr5	177974481
chr5	178376629
chr6	124902454
chr6	125464663
chr6	126479378
chr6	128530327
chr6	128948349
chr6	129062714
chr6	129438723
chr6	130465681
chr6	132733359
chr6	133292178
chr6	136391297
chr6	137288722
chr6	138285615
chr6	142016160
chr6	146174550
chr6	146652210
chr6	146924661
chr6	149186461
chr6	149587527
chr6	150322286
chr6	152193828
chr6	155941850
chr6	156181989
chr6	156816307
chr6	157740449
chr6	158227532
chr6	159035715
chr6	159389966
chr6	159617984
chr6	163340233
chr6	164022302
chr6	166947373
chr6	167171490
chr6	167293869
chr6	168454968
chr6	168675420
chr11	75723948
chr11	75843934
chr11	76390696
chr11	76585513
chr11	77861413
chr11	78074650
chr11	78517411
chr11	78816172
chr11	80237789
chr11	82218444
chr11	82640889
chr11	82775831
chr11	83190336
chr11	83606505
chr11	84332519
chr11	90287353
chr11	92890448
chr11	93026270
chr11	95044915
chr11	100659378
chr11	102098944
chr11	102107939
chr11	102813130
chr11	103225104
chr11	106330289
chr11	106986351
chr11	108856554
chr11	109712439
chr11	112372548
chr11	112408214
chr11	113119337
chr11	115219613
chr11	116083211
chr11	116388937
chr11	117753606
chr11	118627820
chr11	118897967
chr11	119100041
chr11	120502186
chr11	120994090
chr17	64473216
chr17	65289096
chr17	67064805
chr17	67688829
chr17	71221944
chr17	72437827
chr17	77207941
chr17	78439309
chr17	78709921
chr17	79716522
chr17	80235230
chr20	48736624
chr20	49509379
chr20	49657586
chr20	50016485
chr20	50215480
chr20	52757916
chr20	53580119
chr20	54457918
chr20	55456949
chr20	57127962
chr20	58162279
chr20	58839866
chr20	59097652
chr20	59254671
chr20	59485068
chr20	61604336
chr20	62154644
chr20	62164310
chr20	62618128
chr15	28257405
chr15	29022163
chr15	29528747
chr15	29856417
chr15	31385336
chr15	31828950
chr15	32574720
chr15	34062814
chr15	34389076
chr15	35095588
chr15	39411262
chr15	39632096
chr15	41081411
chr15	41178251
chr15	41952772
chr15	43635796
chr15	43834567
chr15	44442746
chr15	44792683
chr15	46485053
chr15	48933850
chr15	49616170
chr15	49655093
chr15	49956253
chr15	51110067
chr15	51781886
chr15	56544342
chr15	57101633
chr15	57137360
chr15	57804709
chr15	58449652
chr15	66289365
chr15	66473576
chr15	66523189
chr15	67965986
chr15	68464569
chr15	68748267
chr15	69650676
chr15	70779855
chr15	71659500
chr15	73509146
chr15	73542846
chr15	74799895
chr15	77789326
chr15	78169407
chr15	80362379
chr15	84678684
chr15	85487974
chr15	86857878
chr15	87415108
chr15	87594559
chr15	88096827
chr15	89795814
chr15	90026105
chr9	104395275
chr9	104834096
chr9	105591423
chr9	105641030
chr9	105737048
chr9	106586267
chr9	111356952
chr9	111737477
chr9	116571179
chr9	116987567
chr9	119352848
chr9	123492561
chr9	123969600
chr9	130149292
chr9	131246477
chr9	132437938
chr9	136598001
chr16	76663344
chr16	79255612
chr16	79506239
chr16	79674768
chr16	84000009
chr16	86026987
chr16	86710823
chr16	88054943
chr16	88879794
chr16	89451951
chr18	50749572
chr18	51371512
chr18	56445979
chr18	56691185
chr18	56846957
chr18	57572480
chr18	63220115
chr18	63425967
chr18	69313554
chr18	73779813
chr18	75245261
chr18	75669822
chr18	77736101
chr21	45441108
chr21	47490019
chr21	47646940
chr14	78960264
chr14	79299386
chr14	80898346
chr14	81726555
chr14	81744599
chr14	84567763
chr14	85073208
chr14	85375040
chr14	86258885
chr14	86980687
chr14	88828531
chr14	88887909
chr14	89078946
chr14	91140957
chr14	93370117
chr14	95125790
chr14	98634684
chr14	98952709
chr14	99304705
chr14	100028304
chr14	101782101
chr14	103784289
chr14	104773497
chr14	104992536
chr14	105280009
chr14	105511419
chr14	106265710
chr14	106555477
chr13	73522996
chr13	73590861
chr13	74557518
chr13	77150704
chr13	77639835
chr13	77814879
chr13	80349674
chr13	81356428
chr13	84230697
chr13	86368497
chr13	87785096
chr13	88436808
chr13	90577583
chr13	94197600
chr13	98059437
chr13	98132755
chr13	100404932
chr13	103140861
chr13	106484255
chr13	108194544
chr13	109029063
chr13	111546891
chr13	111785200
chr13	112082493
chr13	112931900
chr13	113061682
chr13	113623511
chr13	114763394
chr19	7906181
chr19	8300054
chr19	9533532
chr19	10487418
chr19	20575556
chr19	20892841
chr19	23017271
chr19	23730529
chr19	24720761
chr19	29124914
chr19	29171198
chr19	36434998
chr19	37914394
chr19	39346954
chr19	39719224
chr19	43759706
chr19	45132828
chr19	53473101
chr19	53959072
chr19	58814550
chr22	18911380
chr22	21299113
chr22	25317444
