Chromosome	Position
chr12	72778698
chr12	74294021
chr12	75382845
chr12	76015579
chr12	80547412
chr12	80753401
chr12	82330713
chr12	82895772
chr12	83805790
chr12	84281910
chr12	85944301
chr12	85998695
chr12	86526041
chr12	87088635
chr12	87207770
chr12	88000996
chr12	89587360
chr12	90650648
chr12	92030121
chr12	93574752
chr12	98526759
chr12	99855984
chr12	99860621
chr12	100320714
chr12	102306964
chr12	103834811
chr12	108011881
chr12	108185044
chr12	109164433
chr12	109765512
chr12	110864864
chr12	113702440
chr12	115088747
chr12	116235677
chr12	118566144
chr12	118920992
chr12	119026391
chr12	119619336
chr12	120349326
chr12	120439271
chr12	121096213
chr12	126278838
chr12	126815281
chr12	128547011
chr12	129049099
chr12	133373365
chr12	133423905
chr12	133485323
chr10	57324317
chr10	58150100
chr10	61197999
chr10	62160738
chr10	62823496
chr10	64692149
chr10	64704732
chr10	65659944
chr10	66096570
chr10	66605024
chr10	67569015
chr10	71835934
chr10	73557589
chr10	75034766
chr10	75076571
chr10	75496804
chr10	79065006
chr10	79398063
chr10	79602470
chr10	81464320
chr10	81580928
chr10	84870731
chr10	85061271
chr10	88199118
chr10	90064735
chr10	90152488
chr10	90782847
chr10	91619577
chr10	92416636
chr10	94093590
chr10	94391931
chr10	97361710
chr10	101510318
chr10	101710461
chr10	102059821
chr10	103407991
chr10	108458422
chr10	108698838
chr10	109412334
chr10	110661531
chr10	115916746
chr10	116844278
chr10	119478478
chr10	119966636
chr10	123270227
chr10	124011344
chr10	125200960
chr10	126205467
chr10	127474456
chr10	129383392
chr10	129600674
chr10	130787214
chr10	133192419
chr4	13410019
chr4	14397018
chr4	15403096
chr4	17982597
chr4	18493415
chr4	18935097
chr4	21717222
chr4	21945156
chr4	23270102
chr4	29470126
chr4	30221169
chr4	34423832
chr4	36326381
chr4	36941212
chr4	42203293
chr4	42257485
chr4	44783501
chr4	45505939
chr4	47920873
chr4	48706877
chr4	48712277
chr4	49342183
chr4	52801641
chr4	53883025
