Chromosome	Position
chr12	71862785
chr12	72007415
chr12	82070763
chr12	83475434
chr12	83964221
chr12	87610802
chr12	89153018
chr12	90752259
chr12	90886260
chr12	91590207
chr12	91902519
chr12	93403083
chr12	93873819
chr12	97020675
chr12	98857271
chr12	101236601
chr12	101886367
chr12	102452604
chr12	102969865
chr12	104330182
chr12	104479121
chr12	108968926
chr12	111987646
chr12	112052671
chr12	112443668
chr12	113070297
chr12	113511383
chr12	113759054
chr12	115091660
chr12	115792974
chr12	115901915
chr12	118119869
chr12	118446342
chr12	121939445
chr12	122014052
chr12	122365893
chr12	123631818
chr12	124236332
chr12	125902877
chr12	126018489
chr12	126257950
chr12	127454625
chr12	128316785
chr12	129060606
chr12	129688740
chr12	131834711
chr12	132138991
chr10	78952202
chr10	79754690
chr10	86589146
chr10	86754752
chr10	90987060
chr10	92026317
chr10	92746363
chr10	95098753
chr10	97321736
chr10	97879798
chr10	98471941
chr10	98731358
chr10	98740449
chr10	98950767
chr10	99881476
chr10	100039185
chr10	104004142
chr10	105935005
chr10	108915881
chr10	109976588
chr10	111318336
chr10	114252308
chr10	114607651
chr10	119469998
chr10	120812392
chr10	121089621
chr10	121519068
chr10	126384492
chr10	126996904
chr10	129603237
chr10	132007920
chr10	132391704
chr10	134213657
chr10	134397684
chr10	134462292
chr4	164929984
chr4	165665932
chr4	165700093
chr4	166154984
chr4	166541259
chr4	171514679
chr4	176297198
chr4	179410456
chr4	179419879
chr4	180363787
chr4	181365174
chr4	182612578
chr4	182856578
chr4	183066440
chr4	184380560
chr4	186428947
chr4	187335414
chr4	187816895
chr4	188687454
chr3	196686276
chr3	197008455
chr8	110687576
chr8	113066705
chr8	116330927
chr8	116864007
chr8	120813311
chr8	121487741
chr8	122497821
chr8	122828419
chr8	123352199
chr8	127156064
chr8	127573122
chr8	130075243
chr8	130528456
chr8	131325275
chr8	136929449
chr8	138239250
chr8	142909861
chr2	142208450
chr2	146236073
chr2	147498598
chr2	147812477
chr2	148390496
chr2	148604312
chr2	149418098
chr2	151725725
chr2	152551539
chr2	156974861
chr2	164180246
chr2	165062996
chr2	171600049
chr2	173548721
chr2	173811280
chr2	174443271
chr2	183696471
chr2	185641992
chr2	186314178
chr2	187869165
chr2	188160511
chr2	189387226
chr2	190419235
chr2	190992723
chr2	194982667
chr2	208379277
chr2	210105133
chr2	210485430
chr2	210510080
chr2	212016204
chr2	214445630
chr2	218451570
chr2	221868299
chr2	222599777
chr2	222913239
chr2	223512841
chr2	223805432
chr2	224935023
chr2	235152868
chr2	235585826
chr2	237476750
chr2	237610396
chr2	238593105
chr2	240665355
chr2	242389990
chrX	32123929
chrX	35498702
chrX	36596520
chrX	36952189
chrX	37656891
chrX	38331666
chrX	39014727
chrX	41106607
chrX	44352136
chrX	48987712
chrX	52159946
chrX	56190826
chrX	56370094
chrX	56623554
chrX	56964802
chrX	58359810
chrX	59075687
chrX	60674991
chrX	61096935
chrX	61119366
chrX	61331621
chrX	62296249
chrX	62691366
chrX	63352314
chrX	64693691
chrX	65017938
chrX	65995042
chrX	66295952
chrX	68857641
chrX	68864689
chrX	73962298
chrX	74005563
chrX	77399594
chrX	78382592
chrX	82628299
chrX	85328415
chrX	86911361
chrX	86976498
chrX	94204287
chrX	98301844
chrX	119544025
chrX	120747911
chrX	127158103
chrX	129642814
chrX	131193238
chrX	131792424
chrX	135803425
chrX	136230657
chrX	136808541
chrX	138080689
chrX	139705198
chrX	141510079
chrX	144335427
chrX	145176279
chrX	146584701
chrX	146759853
chrX	146836334
chrX	147888662
chrX	148111071
chrX	148157759
chrX	149353888
chrX	149404645
chrX	149990497
chrX	153104062
chrX	153788451
chr1	144972753
chr1	144987293
chr1	146808420
chr1	149251633
chr1	149907568
chr1	151696720
chr1	156038176
chr1	156499063
chr1	157329998
chr1	158453330
chr1	158874742
chr1	158888452
chr1	159242642
chr1	161140980
chr1	161178102
chr1	161525415
chr1	163267992
chr1	163771280
chr1	164823369
chr1	165805170
chr1	167585124
chr1	169162228
chr1	169244872
chr1	176741824
chr1	177019388
chr1	183434725
chr1	185123032
