Chromosome	Position
chr12	71851894
chr12	72300640
chr12	72409231
chr12	73301877
chr12	74833667
chr12	75366161
chr12	77135245
chr12	77140747
chr12	77859177
chr12	78675808
chr12	80813379
chr12	81256187
chr12	82532379
chr12	85129166
chr12	85341881
chr12	89448152
chr12	89690804
chr12	89886286
chr12	91177651
chr12	91315128
chr12	96203508
chr12	99972601
chr12	99987802
chr12	102669398
chr12	106825873
chr12	107323628
chr12	108360114
chr12	108713848
chr12	109965226
chr12	111147512
chr12	111154246
chr12	111183044
chr12	112217365
chr12	113446102
chr12	113891164
chr12	115247079
chr12	119883098
chr12	120210397
chr12	120549711
chr12	120892632
chr12	131718243
chr12	132138230
chr12	133110527
chr12	133556395
chr10	78952202
chr10	79372044
chr10	79587815
chr10	81114794
chr10	81518440
chr10	84391987
chr10	84794870
chr10	85233572
chr10	85662932
chr10	86256610
chr10	86644363
chr10	92025257
chr10	92058098
chr10	92494600
chr10	94383125
chr10	96703543
chr10	97093687
chr10	99249883
chr10	99475158
chr10	99867072
chr10	101213427
chr10	103637824
chr10	105019383
chr10	105555416
chr10	106027117
chr10	106671333
chr10	109052893
chr10	109163044
chr10	109528054
chr10	110441760
chr10	120817828
chr10	123569699
chr10	125065059
chr10	125614266
chr10	127348048
chr4	76987429
chr4	82839974
chr4	83255449
chr4	84664330
chr4	85203468
chr4	85993104
chr4	86038081
chr4	86370340
chr4	88813771
chr4	90091998
chr4	90429982
chr4	92799178
chr4	93877490
chr4	95720871
chr4	96338799
chr4	102288873
chr4	104387578
chr4	107824268
chr4	114496661
chr4	114711812
chr4	118506609
chr4	120259057
chr4	121380412
chr4	131390045
chr4	131396904
chr4	132858847
chr4	141651590
chr4	142171927
chr4	142264087
chr4	142937590
chr4	146594917
chr4	150083731
chr4	152089308
chr4	152896230
chr4	153809919
chr4	155742425
chr4	156268996
chr4	160317932
chr4	160776434
chr4	162288328
chr4	162715278
chr4	163007723
chr4	164227575
chr4	165525589
chr4	167137008
chr4	168387104
chr4	169823178
chr4	171243634
chr4	172023959
chr4	175441886
chr4	178145007
chr4	178517004
chr4	179378546
chr4	179585963
chr4	180794414
chr4	181195076
chr4	181265514
chr4	182108694
chr4	188981138
chr4	191117802
chr3	24398944
chr3	24534408
chr3	25804463
chr3	27353712
chr3	32431882
chr3	33283590
chr3	33747467
chr3	36662300
chr3	36973825
chr3	44815316
chr3	45502113
chr3	49004824
chr3	62544146
chr3	63042384
chr3	63720659
chr3	71988137
chr3	74096849
chr3	74892145
chr3	77853291
chr3	78478971
chr3	80347168
chr3	81433175
chr3	82620961
chr3	84253338
chr3	84583642
chr3	85206043
chr3	85305988
chr3	87256953
chr3	88534059
chr3	88768494
chr3	89902928
chr3	90234305
chr3	90251456
chr3	93044076
chr3	94213289
chr3	94385507
chr3	97463169
chr3	98048075
chr3	98355990
chr3	101046881
chr3	102162505
chr3	102357636
chr3	106258147
chr3	111696423
chr3	112092895
chr3	112343461
chr3	113689405
chr3	115807783
chr3	116785228
chr3	119238218
chr3	123084661
chr3	123089408
chr3	124235935
chr3	124327854
chr3	126948538
chr3	127807969
chr3	128562837
chr3	133914619
chr3	134813669
chr3	135588137
chr3	140099219
chr3	141681730
chr3	148543600
chr3	149893173
chr3	150223655
chr3	164263320
chr3	164729203
chr3	165803945
chr3	165876839
chr3	176318172
chr3	177126016
chr3	177438516
chr3	177443437
chr3	177510951
chr3	179892658
chr3	181904233
chr3	182129523
chr3	182493451
chr3	184377620
chr3	185196140
chr3	185845595
chr3	186059109
chr3	186455716
chr3	188527736
chr3	189664006
chr3	190782042
chr3	190826758
chr3	191805132
chr3	192388104
chr3	193537499
chr3	195640727
chr3	195650386
chr8	91904653
chr8	93499607
chr8	94264089
chr8	96960864
chr8	98630039
chr8	99446203
chr8	101198578
chr8	102180221
chr8	104360106
chr8	105281680
chr8	110042895
chr8	110464425
chr8	111226855
chr8	112686283
chr8	117648846
chr8	122227033
chr8	123934509
chr8	124618317
chr8	125714409
chr8	128606877
chr8	128871556
chr8	137545569
chr8	138040332
chr8	146318351
chr2	144792525
chr2	148521231
chr2	148685857
chr2	150057074
chr2	150978018
chr2	151081238
chr2	153760517
chr2	153971862
chr2	156427849
chr2	160295471
chr2	160979914
chr2	161953243
chr2	162411857
chr2	165880579
chr2	166789897
chr2	168480357
chr2	168699794
chr2	177761945
chr2	177793376
chr2	178623394
chr2	179084432
chr2	179694875
chr2	179700280
chr2	182160092
chr2	182411162
chr2	183513521
chr2	183769066
chr2	184990879
chr2	185138914
chr2	186540997
chr2	188548384
chr2	189743444
chr2	190001763
chr2	193312265
chr2	195805632
chr2	196055229
chr2	197532845
chr2	204500493
chr2	205980238
chr2	206779175
chr2	212940353
chr2	215905762
chr2	216211358
chr2	216635709
chr2	219518055
chr2	220462554
chr2	220563725
chr2	225748219
chr2	226516889
chr2	228171900
chr2	228907684
chr2	229342544
chr2	230490765
chr2	231073671
chr2	232420064
chr2	232731026
chr2	236362025
chr2	238722617
chr2	240124196
chr2	241147601
chr2	241565814
chrX	32743685
chrX	33380206
chrX	36724375
chrX	38173384
chrX	38816329
chrX	43339812
chrX	43944751
chrX	44054000
chrX	47719304
chrX	56216699
chrX	58742642
chrX	59215904
chrX	59867469
chrX	59896000
chrX	60042870
chrX	63372640
chrX	65459479
chrX	70428616
chrX	72937271
chrX	73278493
chrX	80364355
chrX	81489544
chrX	84112316
chrX	84579895
chrX	86301024
chrX	89408378
chrX	91175343
chrX	92114939
chrX	93936622
chrX	94716323
chrX	101013425
chrX	101225181
chrX	103075648
chrX	104926762
chrX	105129421
chrX	105506770
chrX	107114097
chrX	110138750
chrX	112862659
chrX	114711326
chrX	118413142
chrX	118415150
chrX	120009544
chrX	120517823
chrX	122074304
chrX	145954042
chrX	147032904
chrX	153009203
chrX	153448922
chrX	153760874
chrX	154815508
chr1	62566363
chr1	64510211
chr1	72424625
chr1	74494786
chr1	74556098
chr1	77617856
chr1	81628474
chr1	85167597
chr1	85663544
chr1	86132816
chr1	87560894
chr1	87718160
chr1	88691615
chr1	90732988
chr1	94754921
chr1	95513294
chr1	96432437
chr1	96511925
chr1	100852929
chr1	101645479
chr1	101654743
chr1	105169526
chr1	105291576
chr1	107839111
chr1	107957160
chr1	108777989
chr1	109839371
chr1	111267216
chr1	112893637
chr1	113249517
chr1	113428762
chr1	116733220
chr1	116886303
chr1	117394749
chr1	119249916
chr1	122200910
chr1	125330975
chr1	131501446
chr1	133471775
chr1	134571656
chr1	134901352
chr1	135878638
chr1	141271073
chr1	141606484
chr1	141887544
chr1	142980720
chr1	143431009
chr1	144780434
chr1	145235576
chr1	145897927
chr1	146146033
chr1	146582632
chr1	149042486
chr1	149389639
chr1	151973844
chr1	152997452
chr1	154095598
chr1	154984251
chr1	156591833
chr1	158241681
chr1	159653005
chr1	162241341
chr1	167493569
chr1	168521617
chr1	169689174
chr1	170417309
chr1	172405084
chr1	174269139
chr1	176415553
chr1	177961257
chr1	178315844
chr1	189304639
chr1	189337290
chr1	191689931
chr1	191969161
chr1	196990991
chr1	207921004
chr1	215388328
chr1	215969456
chr1	220685241
chr1	222245867
chr1	223318535
chr1	224224106
chr1	226701447
chr1	228540900
chr1	229023477
chr1	231914200
chr1	236329589
chr1	237122735
chr1	237233041
chr1	237876185
chr1	238550394
chr1	246426370
chr1	247753099
chr1	247878250
chr7	143029763
chr7	144718607
chr7	149161093
chr7	150163129
chr7	150848791
chr7	150893713
chr7	151573657
chr7	152055902
chr7	152528496
chr7	153588080
chr7	153795952
chr7	155446369
chr7	157760555
chr7	158074762
chr7	158272820
chr5	169698460
chr5	171323644
chr5	174532412
