Chromosome	Position
chr12	71810686
chr12	71951062
chr12	71964039
chr12	73333032
chr12	79513383
chr12	80411180
chr12	81158767
chr12	81365444
chr12	84365489
chr12	85278548
chr12	85747823
chr12	89930835
chr12	93478593
chr12	96677169
chr12	96961144
chr12	104214134
chr12	104232951
chr12	104292197
chr12	105084042
chr12	105632165
chr12	108403235
chr12	113128293
chr12	118559369
chr12	120058184
chr12	121566721
chr12	121670913
chr12	122938659
chr12	123716867
chr12	125427375
chr12	125447260
chr12	129540060
chr12	131157845
chr12	131700677
chr12	133089141
chr12	133517713
chr10	24724139
chr10	26007428
chr10	27708783
chr10	27911495
chr10	28080577
chr10	29876834
chr10	30721538
chr10	30962757
chr10	37304257
chr10	37860064
chr10	41612314
chr10	42575911
chr10	43087628
chr10	43182779
chr10	44586202
chr10	48135118
chr10	48961555
chr10	49808053
chr10	50470059
chr10	50613427
chr10	51054059
chr10	52725904
chr10	53306721
chr10	53682201
chr10	53844342
chr10	54497939
chr10	54987777
chr10	55697656
chr10	56233619
chr10	57569173
chr10	61286482
chr10	61751188
chr10	62666473
chr10	75524351
chr10	77765032
chr10	77884857
chr10	78669585
chr10	78999919
chr10	81034792
chr10	82819272
chr10	84277102
chr10	85248673
chr10	90779907
chr10	91368755
chr10	92848705
chr10	93398839
chr10	93778186
chr10	99460569
chr10	99769496
chr10	100299205
chr10	100795560
chr10	101525130
chr10	102584976
chr10	102961472
chr10	103205085
chr10	105774159
chr10	113643720
chr10	115097538
chr10	115215045
chr10	115315798
chr10	117069738
chr10	117110651
chr10	117595108
chr10	118236435
chr10	118700771
chr10	118989619
chr10	119018357
chr10	124421684
chr10	125828687
chr10	128750053
chr4	25023556
chr4	31199347
chr4	34163987
chr4	35425988
chr4	36573108
chr4	37346096
chr4	38032276
chr4	40649393
chr4	40802931
chr4	41449474
chr4	44406479
chr4	45482435
chr4	45617387
chr4	45880445
chr4	47769268
chr4	48437269
chr4	61470361
chr4	62602648
chr4	63217115
chr4	68432203
chr4	70496927
chr4	70820301
chr4	75556108
chr4	82381833
chr4	82423793
chr4	84701553
chr4	85462523
chr4	88787360
chr4	91587487
chr4	91663282
chr4	91773398
chr4	92371891
chr4	93391372
chr4	94436459
chr4	97761473
chr4	100803676
chr4	114007606
chr4	114167481
chr4	114850580
chr4	114970390
chr4	115937337
chr4	116656141
chr4	122244967
chr4	123581247
chr4	123907768
chr4	124151510
chr4	128667760
chr4	129245227
chr4	134805453
chr4	157722298
chr4	158259748
chr4	160905337
chr4	163634637
chr4	164623224
chr4	165900720
chr4	166142550
chr4	167268124
chr4	174540814
chr4	176808093
chr4	178223307
chr4	179416096
chr4	181017866
chr4	181812511
chr4	181904758
chr4	187409087
chr4	187719496
chr4	190733599
chr3	73652156
chr3	83844634
chr3	85908868
chr3	90664765
chr3	91691393
chr3	93197515
chr3	93404565
chr3	94908204
chr3	95729369
chr3	96422582
chr3	98074136
chr3	98502750
chr3	101112909
chr3	102942133
chr3	104726396
chr3	110541453
chr3	112621174
chr3	113015271
chr3	113561239
chr3	113908214
chr3	117537145
chr3	121484852
chr3	122359337
chr3	122848792
chr3	123926807
chr3	126711340
chr3	126923147
chr3	128474314
chr3	129324650
