Chromosome	Position
chr12	71851805
chr12	73726353
chr12	73831223
chr12	74134190
chr12	78828726
chr12	79683192
chr12	80776396
chr12	84310491
chr12	85864911
chr12	86968139
chr12	89768633
chr12	91886750
chr12	94204929
chr12	94606391
chr12	100736754
chr12	106022859
chr12	106298359
chr12	106527931
chr12	110331998
chr12	111071743
chr12	111377800
chr12	112174566
chr12	113002010
chr12	113625111
chr12	113941954
chr12	119522318
chr12	120401679
chr12	120548626
chr12	120647125
chr12	122665436
chr12	126887104
chr12	127479967
chr12	128210067
chr12	128684347
chr12	130361732
chr12	131749774
chr12	132385645
chr10	53042044
chr10	53196991
chr10	53453729
chr10	54460623
chr10	55726810
chr10	59361910
chr10	60560538
chr10	60815773
chr10	61481216
chr10	65779047
chr10	67212474
chr10	68252898
chr10	70020504
chr10	70491618
chr10	71544824
chr10	72017474
chr10	74368718
chr10	75082973
chr10	76208812
chr10	76623517
chr10	78721491
chr10	83237004
chr10	84710301
chr10	87991959
chr10	90456002
chr10	91078959
chr10	94987001
chr10	95047519
chr10	97662493
chr10	100459284
chr10	100937285
chr10	101039738
chr10	101375334
chr10	103156636
chr10	103559309
chr10	107683362
chr10	108198094
chr10	108272302
chr10	108979963
chr10	109923782
chr10	113136721
chr10	115534068
chr10	117078311
chr10	117530744
chr10	121468075
chr10	122361575
chr10	123198192
chr10	124759838
chr10	124825265
chr10	125243586
chr10	131971413
chr4	164929984
chr4	167173834
chr4	167661113
chr4	167938618
chr4	171919192
chr4	174467916
chr4	176787355
chr4	178019063
chr4	178601801
chr4	179490492
chr4	179654249
chr4	180129150
chr4	180842111
chr4	183043513
chr4	183422859
chr4	185160461
chr4	186796802
chr4	188607757
chr4	188820958
chr4	189291302
chr3	131197591
chr3	133105013
chr3	134005289
chr3	134672284
chr3	135257872
chr3	135514192
chr3	137939565
chr3	138822611
chr3	139041520
chr3	146172614
chr3	146669874
chr3	148080780
chr3	148293743
chr3	148524488
chr3	149127937
chr3	151853599
chr3	154452102
chr3	158520541
chr3	161217485
chr3	170872887
chr3	171841939
chr3	174156698
chr3	175032383
chr3	176828279
chr3	178258729
chr3	179088625
chr3	179172535
chr3	179875156
chr3	180546910
chr3	180705842
chr3	189317599
chr3	189481695
chr3	191791287
chr3	192223512
chr3	193238841
chr3	194634056
chr3	196133180
chr8	74572704
chr8	79371456
chr8	80033984
chr8	80927990
chr8	81617949
chr8	85188555
chr8	89290015
chr8	90429016
chr8	94085048
chr8	98906992
chr8	99781481
chr8	102423839
chr8	102626777
chr8	103134741
chr8	103713128
chr8	104695203
chr8	104765502
chr8	104946862
chr8	107226601
chr8	107783860
chr8	108994501
chr8	111379800
chr8	112378508
chr8	113985154
chr8	115511996
chr8	117674375
chr8	118199370
chr8	118409758
chr8	118913109
chr8	119815245
chr8	120068540
chr8	120310142
chr8	121316460
chr8	124609187
chr8	126111220
chr8	126612719
chr8	127954648
chr8	131365795
chr8	131803044
chr8	134678596
chr8	139429567
chr8	139745370
chr8	142374194
chr8	142558166
chr8	143118987
chr2	166781479
chr2	169453344
chr2	172337348
chr2	174294093
chr2	174536857
chr2	180422271
chr2	183640212
chr2	184042493
chr2	184621850
chr2	185063616
chr2	186403203
chr2	191437778
chr2	195832328
chr2	204081992
chr2	204615502
chr2	204627875
chr2	209404035
chr2	210252247
chr2	213299597
chr2	213384845
chr2	213623407
chr2	213935579
chr2	214037695
chr2	217508250
chr2	231294989
chr2	233912020
chr2	234007340
chr2	235570854
chr2	236593609
chr2	237852139
chr2	239069887
chr2	239081791
chr2	239565433
chr2	241813637
chr2	241918987
chr2	242528195
chr2	242862956
chrX	129985194
chrX	131034071
chrX	136607066
chrX	136862614
chrX	137831461
chrX	139330637
chrX	140835040
chrX	141762655
chrX	141948765
chrX	143075330
chrX	143161360
chrX	143933409
chrX	144592444
chrX	144740412
chrX	145023890
chrX	145748744
chr1	62566363
chr1	64217604
chr1	65749614
chr1	69073846
chr1	69252372
chr1	76460545
chr1	76950558
chr1	77100236
chr1	77540576
chr1	77573559
chr1	77801602
