Chromosome	Position
chr12	72778698
chr12	75726989
chr12	76041512
chr12	76494562
chr12	77774980
chr12	81339514
chr12	81733045
chr12	82327754
chr12	82919966
chr12	83175518
chr12	83414084
chr12	84396054
chr12	85412726
chr12	86183918
chr12	86425129
chr12	90333876
chr12	94465254
chr12	96335781
chr12	96773823
chr12	103774837
chr12	104008446
chr12	105657705
chr12	106859708
chr12	113085676
chr12	114129521
chr12	114572152
chr12	114726228
chr12	119314981
chr12	119768164
chr12	120141620
chr12	120285181
chr12	124816105
chr12	125487021
chr12	125993774
chr12	126241182
chr12	129904155
chr12	130820482
chr12	132456868
chr10	83666220
chr10	83672756
chr10	83720794
chr10	83809342
chr10	84515465
chr10	86097333
chr10	86672167
chr10	87581433
chr10	88525723
chr10	89080267
chr10	89999814
chr10	90342676
chr10	104335071
chr10	105183988
chr10	106652579
chr10	106844612
chr10	107787541
chr10	108405705
chr10	111307216
chr10	116609116
chr10	118803554
chr10	120286429
chr10	120346171
chr10	122293402
chr10	125682200
chr10	126820315
chr10	129006874
chr10	129238746
chr10	129475450
chr10	131425836
chr10	131959470
chr10	133503773
chr10	133877564
chr4	5474142
chr4	6599107
chr4	7355384
chr4	7889021
chr4	9146525
chr4	10921148
chr4	11059108
chr4	12714596
chr4	17504111
chr4	17678825
chr4	18401236
chr4	20512487
chr4	27330343
chr4	27424854
chr4	33492685
chr4	34205812
chr4	34492123
chr4	34526693
chr4	34674505
chr4	34786324
chr4	38962350
chr4	39713533
chr4	39929072
chr4	40767140
chr4	42052321
chr4	42538460
chr4	45777350
chr4	45891966
chr4	49095418
chr4	50264433
chr4	51950265
chr4	52003340
chr4	52688850
chr4	53813014
chr4	53961909
chr4	55848691
chr4	56331249
chr4	56738917
chr4	58139177
chr4	64266253
chr4	64604453
chr4	65409510
chr4	65826167
chr4	66092391
chr4	66613496
chr4	68850047
chr4	70128886
chr4	74443903
chr4	75477226
chr4	76643580
chr4	77673391
chr4	78629141
chr4	79574992
chr4	81399165
chr4	82108618
chr4	82220238
chr4	82721815
chr4	84695669
chr4	85055982
chr4	91078817
chr4	92302819
chr4	92323125
chr4	95051545
chr4	95173166
chr4	95793414
chr4	95840086
chr4	98093138
chr4	99427891
chr4	99520429
chr4	101217074
chr4	102592656
chr4	107434459
chr4	109579873
chr4	110895177
chr4	111130386
chr4	113736888
chr4	114255026
chr4	118920688
chr4	119172982
chr4	120947123
chr4	121994914
chr4	122089860
chr4	122362530
chr4	124473832
chr4	127796905
chr4	128495346
chr4	129246396
chr4	129848058
chr4	131473464
chr4	135386469
chr4	137805641
chr4	139193637
chr4	139883676
chr4	140143370
chr4	142236566
chr4	147117914
chr4	151907601
chr4	152326085
chr4	153249749
chr4	153458414
chr4	153989657
chr4	154188613
chr4	156750992
chr4	157195705
chr4	157758610
chr4	159471195
chr4	168557243
chr4	170941715
chr4	171656719
chr4	173407139
chr4	177114498
chr4	178113171
chr4	178460143
chr4	179667638
chr4	181541249
chr4	184139183
chr4	186112167
chr4	186544575
chr4	189426001
chr4	189732416
chr3	73652156
chr3	74923861
chr3	77170617
chr3	78187215
chr3	78690012
chr3	79183958
chr3	81650817
chr3	81933392
chr3	87541964
chr3	91519677
chr3	93611988
chr3	93884154
chr3	94367064
chr3	96467349
chr3	99395057
chr3	99930962
chr3	101071049
chr3	101973569
chr3	105901682
chr3	106434346
chr3	106643761
chr3	106792170
chr3	106851677
chr3	107387817
chr3	107559494
chr3	115941166
chr3	116610345
chr3	117641287
chr3	117822331
chr3	118735541
chr3	119093609
chr3	119862330
chr3	120148906
chr3	120342938
chr3	124187457
chr3	125055931
chr3	125383223
chr3	126370697
chr3	129561287
chr3	130050683
chr3	131119072
chr3	136838996
chr3	136859912
chr3	137988436
chr3	138496250
chr3	139735035
chr3	139944586
chr3	141087157
chr3	141517314
chr3	147202103
chr3	148104184
chr3	151684200
chr3	153036820
chr3	154573215
chr3	155386772
chr3	157165668
chr3	158118340
chr3	159868475
chr3	160582776
chr3	161001117
chr3	161917289
chr3	162553042
chr3	165658436
chr3	168465004
chr3	169388851
chr3	169477958
