Chromosome	Position
chr12	66848874
chr12	67967592
chr12	69551698
chr12	72482858
chr12	73660653
chr12	73735763
chr12	74021445
chr12	74314186
chr12	79568487
chr12	79622573
chr12	79691067
chr12	80291692
chr12	80410954
chr12	81067855
chr12	82378930
chr12	83386701
chr12	84157810
chr12	84183593
chr12	85802212
chr12	88269271
chr12	89006621
chr12	89338242
chr12	89790403
chr12	90061793
chr12	90319402
chr12	90367839
chr12	91797191
chr12	95637259
chr12	95930683
chr12	96726759
chr12	99157919
chr12	105540000
chr12	107722969
chr12	108060354
chr12	108432220
chr12	108921876
chr12	109272197
chr12	109761978
chr12	114939108
chr12	119365407
chr12	122681375
chr12	125000477
chr12	125611560
chr12	127188764
chr10	97593806
chr10	97736454
chr10	98894329
chr10	102193090
chr10	102797340
chr10	103325627
chr10	104014931
chr10	104120456
chr10	104643824
chr10	105042603
chr10	105827813
chr10	107968708
chr10	109036825
chr10	109179603
chr10	109535789
chr10	109858256
chr10	110977930
chr10	113604344
chr10	117107313
chr10	118761391
chr10	119224034
chr10	119797069
chr10	121049989
chr10	121838308
chr10	125603132
chr10	126888845
chr10	127029750
chr10	127735699
chr10	127797692
chr10	131452930
chr10	133252787
chr10	133575456
chr10	133846814
chr10	134401519
chr4	76987866
chr4	79820892
chr4	84090051
chr4	87078135
chr4	91249135
chr4	92090196
chr4	100856397
chr4	102768326
chr4	102802494
chr4	103515866
chr4	107921256
chr4	108487657
chr4	109069486
chr4	110429351
chr4	120682260
chr4	121058700
chr4	123866590
chr4	133718749
chr4	135649501
chr4	136719947
chr4	137753832
chr4	141246265
chr4	142480920
chr4	145684056
chr4	146261846
chr4	146608578
chr4	148155228
chr4	150356418
chr4	153633099
chr4	154229185
chr4	159063486
chr4	160353285
chr4	164042528
chr4	165255123
chr4	165607759
chr4	167423451
chr4	168090438
chr4	171574323
chr4	171756548
chr4	171816076
chr4	171884001
chr4	174595969
chr4	175236395
chr4	175863532
chr4	176587397
chr4	177424430
chr4	178091235
chr4	179321926
chr4	183730615
chr4	184226492
chr4	184270950
chr4	184372589
chr4	186865336
chr4	187485471
chr4	187554726
chr4	187567347
chr4	188348662
chr4	189988162
chr3	73652156
chr3	73752443
chr3	74645361
chr3	75003571
chr3	75515370
chr3	77537899
chr3	78486965
chr3	78878409
chr3	81522033
chr3	81970378
chr3	82079103
chr3	82316048
chr3	82942496
chr3	89050979
chr3	91409308
chr3	93974148
chr3	94376584
chr3	95044529
chr3	95265428
chr3	99485418
chr3	100706071
chr3	101481840
chr3	101872414
chr3	102072911
chr3	103227971
chr3	103897072
chr3	105626855
chr3	105718803
chr3	108073850
chr3	109852849
chr3	110838239
chr3	111034124
chr3	111610876
chr3	112585115
chr3	113651230
chr3	113715279
chr3	114039340
chr3	114288308
chr3	114907294
chr3	116156956
chr3	123066186
chr3	128328314
chr3	128330941
chr3	129635795
chr3	130575383
chr3	131045865
chr3	132944350
chr3	134391303
chr3	135080295
chr3	135276312
chr3	136593801
chr3	137196104
chr3	137582782
chr3	138543678
chr3	139119839
chr3	142007037
chr3	142908973
chr3	143672899
chr3	144230733
chr3	146558440
chr3	148992023
chr3	150426472
chr3	151362510
chr3	152251848
chr3	152878835
chr3	155945011
chr3	157105599
chr3	159528028
chr3	159621508
chr3	162029962
chr3	163287189
chr3	164617015
chr3	165508674
chr3	166180865
chr3	170679785
chr3	172362404
chr3	176516626
chr3	179740960
chr3	180307490
chr3	180315289
chr3	180553836
chr3	180676004
chr3	180844228
chr3	182387023
chr3	182573149
chr3	183055176
chr3	183983524
chr3	186840383
chr3	187032922
chr3	188836150
chr3	191338160
chr3	191451491
chr3	191611219
chr3	193364523
chr3	194512247
chr3	194827116
chr8	31007726
chr8	33453941
chr8	38296367
chr8	38549525
chr8	38739628
chr8	39127320
chr8	39282909
chr8	40113723
chr8	40188246
chr8	40731844
chr8	45241722
chr8	45911612
chr8	46175424
chr8	55247291
chr8	55878515
chr8	59355701
chr8	62784885
chr8	64352734
chr8	65468404
chr8	68714494
chr8	71482938
chr8	71546825
chr8	71723853
chr8	71762126
chr8	79891697
chr8	81603743
chr8	82370212
chr8	82676154
chr8	82824738
chr8	83600803
chr8	86727000
chr8	87541408
chr8	91385467
chr8	91995156
chr8	96002832
chr8	99451375
chr8	99912444
chr8	100945974
chr8	102691970
chr8	105137865
chr8	105965076
chr8	108926899
chr8	113695075
chr8	114226225
chr8	118094682
chr8	118580712
chr8	120288239
chr8	120692639
chr8	120789465
chr8	121140366
chr8	123098535
chr8	125789661
chr8	127200565
chr8	131359374
chr8	131554121
chr8	131566586
chr8	134353407
chr8	134525372
chr8	136047286
chr8	137324623
chr8	140063658
chr8	140620761
chr8	144836609
chr8	145208689
chr2	160598659
chr2	160971139
chr2	165946015
chr2	171017910
chr2	174154825
chr2	177528021
chr2	178055100
chr2	178682591
chr2	179802591
chr2	180825269
chr2	181391687
chr2	182725994
chr2	183552921
chr2	184459576
chr2	184626145
chr2	186384515
chr2	186825737
chr2	186954413
chr2	190669234
chr2	191853843
chr2	193871679
chr2	194606445
chr2	196756453
chr2	197576162
chr2	197692045
chr2	200683163
chr2	202476424
chr2	202736561
chr2	203819509
chr2	209288407
chr2	209607986
chr2	215621668
chr2	220213737
chr2	222144844
chr2	222341801
chr2	223136625
chr2	225228092
chr2	225428716
chr2	225479961
chr2	225779037
chr2	226867054
chr2	227537175
chr2	228301884
chr2	231231240
chr2	231357912
chr2	232310704
chr2	236333749
chr2	241116227
chr2	241632774
chrX	99851122
chrX	100113591
chrX	101117121
chrX	101782062
chrX	101832015
chrX	102740909
chrX	107533089
chrX	110692859
chrX	110731415
chrX	113268993
chrX	114144094
chrX	118179503
chrX	118638059
chrX	121700220
chrX	121784171
chrX	123595976
chrX	125076242
chrX	126479164
chrX	127975853
chrX	128451251
chrX	130304063
chrX	131583966
chrX	141792250
chrX	147551025
chrX	148238589
chrX	148950014
chrX	149295805
chrX	150055540
chrX	150698631
chrX	151262790
chrX	151754464
chrX	152813359
chrX	153533659
chrX	153583818
chr1	174153737
chr1	177352115
chr1	182308084
chr1	183238614
chr1	183451120
chr1	183768271
chr1	184033543
chr1	184253701
chr1	185807178
chr1	209096331
chr1	210721793
chr1	212299698
chr1	213311090
chr1	214106646
chr1	215335066
chr1	215869137
chr1	217040864
chr1	217915403
chr1	221802640
chr1	221959658
chr1	222083865
chr1	223157659
chr1	228726544
chr1	231473255
chr1	231972570
chr1	232681851
chr1	235356068
chr1	238111629
chr1	241787927
chr1	241957421
chr1	242043163
chr1	242414018
chr1	242589428
chr1	244263451
chr1	245056614
chr1	245316409
chr1	247785193
chr1	248717365
chr1	248759826
chr7	122454647
chr7	132130488
chr7	132579878
chr7	133414379
chr7	137185860
chr7	137417228
chr7	137468072
chr7	137627024
chr7	143236855
chr7	143308561
chr7	146667726
chr7	147104602
chr7	147788243
chr7	148423200
chr7	150414834
chr7	152759974
chr7	153391005
chr7	153807920
chr7	155023816
chr7	157477489
chr7	157634846
chr5	169698460
chr5	170120606
chr5	170604713
chr5	173950316
chr5	175119881
chr5	177877616
chr6	151108660
chr6	157827639
chr6	157891798
chr6	158994635
chr6	163908485
chr6	166040358
chr6	167728844
chr6	168756731
chr6	170894355
chr6	171096402
chr11	114399697
chr11	114503003
chr11	115310569
chr11	116771690
chr11	121815013
chr11	123427803
chr11	124414384
chr11	124681460
chr11	124858810
chr11	125274584
chr11	125536157
chr11	126477114
chr11	127466306
chr11	127610820
chr11	130439950
chr17	7494744
chr17	8769766
chr17	13350829
chr17	14178538
chr17	16310983
chr17	19343569
chr17	23082914
chr17	23097977
chr17	23398096
chr17	25017253
chr17	25262289
chr17	27190332
chr17	27243681
chr17	32099949
chr17	32210791
chr17	32964350
chr17	40203307
chr17	40793242
chr17	42132900
chr17	45605849
chr17	49727636
chr17	49965768
chr17	53079349
chr17	53191866
chr17	55835530
chr17	56267047
chr17	57314544
chr17	58164027
chr17	63426097
chr17	63904804
chr17	63909848
chr17	64313049
chr17	65959612
chr17	66395040
chr17	66594960
chr17	68947675
chr17	70257884
chr17	71909987
chr17	76193794
chr17	78789514
chr17	79109557
chr17	81181803
chr20	44245701
chr20	45738570
chr20	50251252
chr20	50848894
chr20	58343975
chr20	59473884
chr20	59714629
chr20	60749347
chr20	60782192
chr15	92988488
chr9	9762569
chr9	12635277
chr9	13786053
chr9	13802036
chr9	14078056
chr9	17846639
chr9	18125813
chr9	18848698
chr9	19422786
chr9	24699767
chr9	25007767
chr9	25115858
chr9	25255250
chr9	31058507
chr9	31498224
chr9	32735533
chr9	34294372
chr9	37113440
chr9	41869742
chr9	46062190
chr9	47123814
chr9	47291183
chr9	49735292
chr9	50106787
chr9	50950794
chr9	52069526
chr9	52557110
chr9	56289402
chr9	56430456
chr9	57563944
chr9	59121774
chr9	60322136
chr9	60460390
chr9	60471234
chr9	60688069
chr9	62291455
chr9	63635634
chr9	64171245
chr9	67259000
chr9	72589400
chr9	73094934
chr9	73736647
chr9	74199243
chr9	76823801
chr16	13241698
chr16	15814503
chr16	16709156
chr16	17220457
chr16	19176578
chr16	21146918
chr16	22173822
chr16	23484409
chr16	24153801
chr16	37768035
chr16	44010170
chr16	44062521
chr16	44417488
chr16	44972853
chr16	50503248
chr16	50827875
chr16	59296409
chr16	59544547
chr16	61041592
chr16	61944917
chr16	64784977
chr16	65636719
chr16	66766939
chr16	70869529
chr16	71703459
chr16	72427493
chr16	73195999
chr16	73546718
chr16	73561272
chr16	73835931
chr16	74418076
chr16	77616929
chr16	78035611
chr16	78519306
chr16	79956944
chr16	80135130
chr16	82121042
chr18	45439257
chr18	49385916
chr18	53821161
chr18	58942640
chr18	59080934
chr18	59288622
chr18	60146720
chr18	61539072
chr18	63192480
chr18	63339743
chr18	64153573
chr18	68295336
chr18	73471097
chr18	75939327
chr18	77215847
chr18	77548737
chr21	45441108
chr21	46109326
chr21	47401127
chr21	48074544
chr14	80329594
chr14	80591176
chr14	83876739
chr14	84415583
chr14	86380352
chr14	89670142
chr14	89981044
chr14	90831048
chr14	95467582
chr14	95668545
chr14	96657573
chr14	97384002
chr14	102093854
chr14	103477371
chr13	73522996
chr13	76591009
chr13	79275037
chr13	84560738
chr13	89888059
chr13	91575138
chr13	92530813
chr13	92971456
chr13	93726537
chr13	96549483
chr13	97739813
chr13	105054244
chr13	105495882
chr13	106032197
chr13	107249619
chr13	109236832
chr19	3110898
chr19	3569950
chr19	8842382
chr19	9877047
chr19	10198137
chr19	10437482
chr19	13223893
chr19	13228574
chr19	13679936
chr19	13690227
chr19	13995066
chr19	16304433
chr19	17228020
chr19	19064384
chr19	20278962
chr19	21095922
chr19	28403900
chr19	32314200
chr19	33355704
chr19	34335924
chr19	34339922
chr19	35742062
chr19	35809741
chr19	36045002
chr19	40022748
chr19	40327558
chr19	40643416
chr22	18911380
chr22	19876918
chr22	19898692
chr22	20601211
chr22	20986746
chr22	22063382
chr22	22742048
