Chromosome	Position
chr12	72798975
chr12	76926488
chr12	77795164
chr12	83308681
chr12	83802821
chr12	84511348
chr12	85311268
chr12	90851514
chr12	91942227
chr12	92914183
chr12	93478315
chr12	96041296
chr12	99801175
chr12	101322184
chr12	103943062
chr12	104379063
chr12	106597512
chr12	110306740
chr12	110781648
chr12	110786140
chr12	112928667
chr12	117196844
chr12	117394862
chr12	119870705
chr12	122015431
chr12	127309165
chr12	132383871
chr10	95238520
chr10	96058913
chr10	96615260
chr10	97475825
chr10	97737356
chr10	98535901
chr10	99680733
chr10	101212536
chr10	103276303
chr10	109964959
chr10	110044653
chr10	111408943
chr10	111597600
chr10	111888390
chr10	112080765
chr10	114322967
chr10	114560534
chr10	114765095
chr10	114788333
chr10	115478545
chr10	117206903
chr10	117684641
chr10	119697189
chr10	122370092
chr10	122640078
chr10	122722869
chr10	123102260
chr10	128026681
chr10	128485891
chr10	130392842
chr10	130476681
chr10	130577495
chr10	131724681
chr10	131848384
chr10	132775786
chr10	133411400
chr10	134546117
chr4	76987866
chr4	78107789
chr4	78167123
chr4	79284293
chr4	79662844
chr4	80881369
chr4	82185447
chr4	86074230
chr4	86786657
chr4	99198929
chr4	99205818
chr4	99822080
chr4	100342627
chr4	100868097
chr4	106082442
chr4	106220642
chr4	106377522
chr4	107038761
chr4	107306204
chr4	110017616
chr4	110623287
chr4	112369423
chr4	113895420
chr4	116107093
chr4	116277240
chr4	118712799
chr4	120820188
chr4	125697184
chr4	126708198
chr4	127992449
chr4	128620498
chr4	129617069
chr4	130165292
chr4	133136252
chr4	133306575
chr4	133410400
chr4	139375827
chr4	140623079
chr4	143741054
chr4	145419672
chr4	146581211
chr4	147187939
chr4	149801971
chr4	150189128
chr4	152343703
chr4	152647928
chr4	155786639
chr4	156857391
chr4	157366916
chr4	158862450
chr4	161227720
chr4	161895900
chr4	162444196
chr4	165447657
chr4	169976743
chr4	170904130
chr4	174356679
chr4	175161239
chr3	119346613
chr3	119413413
chr3	128262596
chr3	128451945
chr3	133153713
chr3	137964055
chr3	138104289
chr3	138722537
chr3	140831068
chr3	143128950
chr3	143956446
chr3	145062948
chr3	147118673
chr3	149047841
chr3	149431640
chr3	150183711
chr3	151996383
chr3	152585784
chr3	153266316
chr3	153422825
chr3	156168464
chr3	158229897
chr3	158422010
chr3	158660239
chr3	159291503
chr3	162432180
chr3	162468986
chr3	163295418
chr3	166389934
chr3	168223904
chr3	168308356
chr3	168519489
chr3	169059087
chr3	169322469
chr3	169735229
chr3	177782304
chr3	177840783
chr3	179474049
chr3	180765625
chr3	180834836
chr3	183944760
chr3	184710733
chr3	187944162
chr3	189211243
chr3	189459682
chr3	190550381
chr3	191114585
chr3	191623247
chr3	192840175
chr3	193258247
chr3	194066176
chr3	196706416
chr8	31007726
chr8	33829970
chr8	35529347
chr8	37105483
chr8	42896417
chr8	43965583
chr8	47849761
chr8	49085920
chr8	49894578
chr8	50291763
chr8	51070339
chr8	51207857
chr8	57822254
chr8	59256767
chr8	60545459
chr8	63321160
chr8	65334467
chr8	65675859
chr8	71398757
chr8	76954271
chr8	79275385
chr8	84303347
chr8	85157262
chr8	85533827
chr8	86705652
chr8	90673288
chr8	94974282
chr8	95796829
chr8	96903728
chr8	97917103
chr8	98077632
chr8	100977253
chr8	102596390
chr8	111405260
chr8	115730664
chr8	115980508
chr8	117986008
chr8	121730340
chr8	122941573
chr8	123059120
chr8	124365721
chr8	124841994
chr8	135356074
chr8	136183240
chr8	136559821
chr8	137044656
chr8	142417531
chr8	143003062
chr8	143314477
chr8	143560143
chr8	143869164
chr8	144283491
chr8	144553322
chr2	142651780
chr2	150086359
chr2	150361541
chr2	153386718
chr2	156245948
chr2	157920081
chr2	158149152
chr2	158674975
chr2	160307039
chr2	162466402
chr2	163185818
chr2	164876653
chr2	165111374
chr2	169478560
chr2	170557494
chr2	172072433
chr2	173461463
chr2	174121451
chr2	174396339
chr2	179615418
chr2	179877283
chr2	181553548
chr2	181846254
chr2	185215986
chr2	186213916
chr2	186579101
chr2	187074742
chr2	188336694
chr2	189716264
chr2	190132490
chr2	190651006
chr2	194169298
chr2	194750622
chr2	196153876
chr2	206480202
chr2	207020259
chr2	215097146
chr2	217303328
chr2	219699259
chr2	220134396
chr2	221361273
chr2	223292411
chr2	224351864
chr2	227206995
chr2	229301068
chr2	231073280
chr2	231512626
chr2	232469312
chr2	232897892
chr2	233255708
chr2	236337671
chr2	238458782
chr2	242107995
chrX	46727340
chrX	47111541
chrX	47325574
chrX	50579312
chrX	50720057
chrX	56108099
chrX	56575910
chrX	57528446
chrX	60152329
chrX	61818108
chrX	65989657
chrX	68762541
chrX	69967766
chrX	69980572
chrX	70125519
chrX	70524319
chrX	70745441
chrX	72027639
chrX	73035620
chrX	73721976
chrX	76985623
chrX	77865208
chrX	84655319
chrX	88364515
chrX	91666316
chrX	92942405
chrX	93201326
chrX	94402306
chrX	104568961
chrX	107894845
chrX	108649040
chrX	110511449
chrX	116539008
chrX	116786228
chrX	118382855
chrX	126906719
chrX	127268477
chrX	127818062
chrX	133403670
chrX	134369772
chrX	135997619
chrX	138294879
chrX	139676913
chrX	141034902
chrX	141039643
chrX	141073663
chrX	150103815
chrX	150490799
chrX	152006681
chrX	152189437
chrX	154289503
chrX	154468974
chr1	62566363
chr1	64685046
chr1	65985587
chr1	66548515
chr1	70011003
chr1	73012101
chr1	75010502
chr1	75724870
chr1	78883766
chr1	80070253
chr1	80414073
chr1	83404906
chr1	84149141
chr1	85132724
chr1	86070394
chr1	86652108
chr1	88038749
chr1	88329328
chr1	88547784
chr1	89234295
chr1	99347542
chr1	100770848
chr1	103431275
chr1	104782456
chr1	104815728
chr1	106157865
chr1	106342988
chr1	107978421
chr1	108652498
chr1	109031180
chr1	111232113
chr1	112380270
chr1	114051798
chr1	149798809
chr1	154399263
chr1	154856578
chr1	155025515
chr1	156679194
chr1	157519409
chr1	157876008
chr1	159020072
chr1	161819863
chr1	162384028
chr1	162807380
chr1	163160839
chr1	164420726
chr1	165332710
chr1	165954434
chr1	167479521
chr1	167764590
chr1	168487998
chr1	170716803
chr1	170874637
chr1	173084111
chr1	173617844
chr1	177020201
chr1	177403411
chr1	178139364
chr1	180328826
chr1	182416921
chr1	183630128
chr1	184831534
chr1	184909552
chr1	186119204
chr1	190750337
chr1	191119503
chr1	192143528
chr1	194548399
chr1	195642226
chr1	196568818
chr1	199625901
chr1	200497793
chr1	200970912
chr1	203684849
chr1	205352379
chr1	207742575
chr1	208875535
chr1	209858452
chr1	214478574
chr1	215811061
chr1	216513479
chr1	216657157
chr1	217176521
chr1	218554301
chr1	218675270
chr7	143029763
chr7	143035553
chr7	144368026
chr7	151040447
chr7	151049049
chr7	152946505
chr7	153052995
chr5	167230156
chr5	168355987
chr5	175584480
chr5	175650421
chr5	176482037
chr5	177784939
chr5	178721566
chr5	179082248
chr5	179143881
chr5	180726349
chr6	24612562
chr6	29536203
chr6	30494143
chr6	34481777
chr6	36061191
chr6	37318664
chr6	39926338
chr6	40063607
chr6	45308601
chr6	45608296
chr6	46003027
chr6	49000816
chr6	49655043
chr6	50086395
chr6	50711480
chr6	50986886
chr6	54679843
chr6	65017826
chr6	65018183
chr6	65269206
chr6	66939792
chr6	67557165
chr6	69743679
chr6	70118366
chr6	70585043
chr6	71331430
chr6	73381614
chr6	74519835
chr6	75381884
chr6	76021863
chr6	76063007
chr6	76189196
chr6	76785603
chr6	77473296
chr6	78240275
chr6	80055470
chr6	80318887
chr6	82722599
chr6	83074497
chr6	83154427
chr6	87652215
chr6	89462302
chr6	92799446
chr6	94620622
chr6	95275201
chr6	101198041
chr6	101703085
chr6	105118415
chr6	107077678
chr6	107084829
chr6	110880110
chr6	112002107
chr6	112654160
chr6	113434896
chr6	113828048
chr6	114526013
chr6	114848044
chr6	120334765
chr6	120602205
chr6	122171079
chr6	125756213
chr6	125947909
chr6	126479703
chr6	127127507
chr6	128228305
chr6	129940646
chr6	131062203
chr6	131522222
chr6	132439719
chr6	133048174
chr6	133283097
chr6	135143727
chr6	136343719
chr6	136850746
chr11	67435658
chr11	68594421
chr11	69381905
chr11	70332758
chr11	70993665
chr11	78268160
chr11	80920087
chr11	81212406
chr11	81977404
chr11	82896680
chr11	84546819
chr11	86176454
chr11	89260969
chr11	94497163
chr11	95050405
chr11	95809877
chr11	96730137
chr11	99871882
chr11	100234162
chr11	101191841
chr11	101259640
chr11	101599899
chr11	101910059
chr11	102526857
chr11	102596388
chr11	107559157
chr11	110766434
chr11	112628672
chr11	112953002
chr11	115616390
chr11	119125610
chr11	119721278
chr11	120129385
chr11	121371599
chr11	123035919
chr11	124359180
chr11	125254380
chr11	125296931
chr17	7495900
chr17	8218095
chr17	9673186
chr17	10665846
chr17	12397883
chr17	14246895
chr17	14427573
chr17	17342940
chr17	24492401
chr17	24741052
chr17	28255940
chr17	30466186
chr17	30712032
chr17	30989068
chr17	31100533
chr17	31677516
chr17	33967492
chr17	37159800
chr17	37863138
chr17	38336842
chr17	43932765
chr17	43981381
chr17	44555221
chr17	49621217
chr20	44245701
chr20	50029074
chr20	51908391
chr20	53124202
chr20	53247073
chr20	53255282
chr20	56048353
chr20	56165820
chr20	56983956
chr20	57069779
chr20	57216108
chr20	58318168
chr20	58813462
chr20	58949917
chr20	59546404
chr20	60078612
chr20	60915726
chr20	61058068
chr20	61666521
chr20	62777362
chr15	84577352
chr15	84659351
chr15	86563579
chr15	89992622
chr15	90455982
chr15	94170084
chr15	94603704
chr15	95068120
chr15	95369808
chr15	97060721
chr9	9273887
chr9	13484817
chr9	13539007
chr9	14604372
chr9	16649301
chr9	16674341
chr9	19922068
chr9	20839331
chr9	25945317
chr9	26611251
chr9	29800259
chr9	30919772
chr9	31497640
chr9	33330634
chr9	34381989
chr9	35098785
chr9	37919342
chr9	40410019
chr9	40765875
chr9	41614272
chr9	43665125
chr9	43739845
chr9	44963490
chr9	46739009
chr9	46807245
chr9	49933517
chr9	50558271
chr9	53043019
chr9	58825080
chr9	67080251
chr9	67459728
chr9	67506967
chr9	70904492
chr9	71469342
chr9	72280354
chr9	72949785
chr9	73810504
chr9	82342541
chr9	83448115
chr9	106277598
chr9	106352533
chr9	106652618
chr9	107077219
chr9	109238629
chr16	78602710
chr16	79268623
chr16	79709134
chr16	87236916
chr18	50749572
chr18	51976260
chr18	54083546
chr18	54187618
chr18	55202939
chr18	58214420
chr18	59309327
chr18	61609502
chr18	74772849
chr18	75821721
chr18	76052821
chr18	77028308
chr21	45441108
chr21	45837301
chr21	47328314
chr21	47462527
chr21	47967201
chr14	78960264
chr14	79417758
chr14	80256493
chr14	83624757
chr14	84466303
chr14	85925490
chr14	86650921
chr14	87477809
chr14	88098942
chr14	90145462
chr14	91889417
chr14	94158977
chr14	94268191
chr14	94836716
chr14	95775888
chr14	96286302
chr14	97088218
chr14	101243385
chr14	105480086
chr13	108480440
chr13	109022506
chr13	110203957
chr13	114621164
chr19	3110898
chr19	7150219
chr19	13546621
chr19	15645282
chr19	16097919
chr19	16170860
chr19	17028845
chr19	17179004
chr19	18573743
chr19	29703370
chr19	32362201
chr19	36788213
chr19	36872878
chr19	39025254
chr19	39122559
chr19	40619805
chr19	42710468
chr19	44292370
chr19	44576392
chr19	45293631
chr19	49181789
chr19	50088578
chr19	50119117
chr19	54264573
chr22	18911380
chr22	21779037
chr22	22065593
chr22	24028702
chr22	25217270
chr22	27634328
