Chromosome	Position
chr12	66854363
chr12	69572644
chr12	70007963
chr12	70950729
chr12	71346361
chr12	73067630
chr12	73375144
chr12	74585120
chr12	74796309
chr12	75150631
chr12	76358589
chr12	76591588
chr12	78567650
chr12	82126605
chr12	83614672
chr12	83619784
chr12	83860658
chr12	84264454
chr12	86670381
chr12	86822777
chr12	88759520
chr12	90073403
chr12	90751511
chr12	91385465
chr12	97328412
chr12	99415053
chr12	103107602
chr12	104418191
chr12	105059167
chr12	105293023
chr12	105428740
chr12	105826794
chr12	107119760
chr12	107210751
chr12	108187894
chr12	113822029
chr12	116503866
chr12	119176680
chr12	119918761
chr12	121087862
chr12	121418673
chr12	124975816
chr12	125166288
chr12	125803287
chr12	128224290
chr12	128996414
chr12	129214142
chr12	129931896
chr12	130956512
chr12	131247339
chr12	132160034
chr10	24506055
chr10	26282329
chr10	26486361
chr10	26500634
chr10	27184183
chr10	29084666
chr10	36447352
chr10	39113722
chr10	41942660
chr10	42270400
chr10	42451362
chr10	42590017
chr10	42975001
chr10	46926716
chr10	49609100
chr10	52210666
chr10	52462851
chr10	55084105
chr10	55428565
chr10	58799399
chr10	59231632
chr10	61480959
chr10	62068422
chr10	63166331
chr10	63997191
chr10	64316234
chr10	65747658
chr10	68036596
chr10	70287009
chr10	74590375
chr10	76254831
chr10	77473991
chr10	83067635
chr10	85759838
chr10	88524404
chr10	90903654
chr10	91754432
chr10	92093967
chr10	93326548
chr10	100998390
chr10	101817612
chr10	103475378
chr10	103607660
chr10	103701616
chr10	105656668
chr10	106458504
chr10	107235063
chr10	109680927
chr10	110521239
chr10	113287381
chr10	117155917
chr10	118354361
chr10	119058654
chr10	119995778
chr10	120602591
chr10	121255851
chr10	126288221
chr10	126968383
chr10	130556291
chr4	39127184
chr4	41209848
chr4	42157750
chr4	42377625
chr4	44934714
chr4	46235707
chr4	46426725
chr4	47952272
chr4	48906971
chr4	49875577
chr4	51980018
chr4	54594762
chr4	54599651
chr4	55749184
chr4	58862454
chr4	59047505
chr4	62777373
chr4	63075551
chr4	66147815
chr4	66554880
chr4	67069747
chr4	73513748
chr4	75362750
chr4	78104300
chr4	80844534
chr4	84275970
chr4	84388335
chr4	84911438
chr4	86306856
chr4	86716875
chr4	87340704
chr4	87501809
chr4	87712279
