Chromosome	Position
chr12	66731227
chr12	67574297
chr12	67912583
chr12	70542281
chr12	71747194
chr12	73826857
chr12	75754099
chr12	77169599
chr12	82923874
chr12	83487710
chr12	83617076
chr12	84254014
chr12	84850769
chr12	84901266
chr12	86038787
chr12	88535469
chr12	88788642
chr12	89787020
chr12	91017538
chr12	93221848
chr12	93990008
chr12	95140034
chr12	96178368
chr12	97242398
chr12	97360825
chr12	97928151
chr12	97971601
chr12	98318767
chr12	99020450
chr12	100158426
chr12	103956754
chr12	104955171
chr12	105833005
chr12	111019674
chr12	113695884
chr12	114815983
chr12	118356221
chr12	118674176
chr12	121021178
chr12	124965861
chr12	128438702
chr12	129389577
chr12	130639159
chr10	24724139
chr10	25366975
chr10	25733949
chr10	26800722
chr10	27193335
chr10	27979703
chr10	28230350
chr10	29898868
chr10	30061198
chr10	30281627
chr10	31066667
chr10	31935314
chr10	32831821
chr10	34542007
chr10	34944804
chr10	34997489
chr10	36951418
chr10	36977110
chr10	38393417
chr10	41721289
chr10	41808370
chr10	43804808
chr10	43929850
chr10	47223035
chr10	53360911
chr10	54142100
chr10	54276474
chr10	55239683
chr10	56617846
chr10	57469551
chr10	57533913
chr10	57546797
chr10	58211303
chr10	58227351
chr10	67594006
chr10	69926582
chr10	70675802
chr10	70987126
chr10	71772537
chr10	79290997
chr10	80136318
chr10	83089093
chr10	88657153
chr10	88659670
chr10	89053711
chr10	91095377
chr10	96432630
chr10	101805807
chr10	102693688
chr10	103462935
chr10	103866299
chr10	104163439
chr10	106528132
chr10	106551767
chr10	107415995
chr10	111822631
chr10	112087241
chr10	113240724
chr10	115410291
chr10	116411664
chr10	117419147
chr10	122242367
chr10	125470550
chr10	133587942
chr4	54330646
chr4	59796244
chr4	61479884
chr4	62299853
chr4	62840334
chr4	66164645
chr4	66813549
chr4	67441169
chr4	67678137
chr4	71164490
chr4	71207816
chr4	71604922
chr4	71811382
chr4	72690618
chr4	74905410
chr4	78409582
chr4	78619791
chr4	79298653
chr4	79653606
chr4	80462922
chr4	80726113
chr4	81691490
chr4	83849592
chr4	93407414
chr4	93815483
chr4	99007607
chr4	100086071
chr4	100102975
chr4	100663854
chr4	101913193
chr4	102480475
chr4	103223320
chr4	103344373
chr4	106093178
chr4	108803534
chr4	108937912
chr4	110184237
chr4	110731449
chr4	111120546
chr4	111212349
chr4	111580732
chr4	115990173
chr4	120663668
chr4	121231978
chr4	121818980
chr4	123399746
chr4	124190526
chr4	126544121
chr4	127019937
chr4	128137974
chr4	128283537
chr4	128534621
chr4	129402100
chr4	140345627
chr4	140711783
chr4	145764353
chr4	146272282
chr4	146346909
chr4	146423427
chr4	147577086
chr4	148010560
chr4	148811957
chr4	148822502
chr4	150575023
chr4	151779884
chr4	154098458
chr4	163911936
chr4	165641341
chr4	166343863
chr4	173534195
chr4	173798051
chr4	178891151
chr4	181446065
chr4	183350619
chr4	184115246
chr4	184270376
chr4	184475178
chr4	184728997
chr4	186198693
chr4	188991056
chr4	190610740
chr3	33436525
chr3	33479484
chr3	34186714
chr3	42211612
chr3	43293867
chr3	43774067
chr3	45114430
chr3	46110798
chr3	46307265
chr3	46419354
chr3	47496144
chr3	48523354
chr3	48968185
chr3	49684706
chr3	51762722
chr3	52497051
chr3	53047855
chr3	54466100
chr3	56602770
chr3	58779982
chr3	59316874
chr3	60884950
chr3	65563971
chr3	66419973
chr3	68326081
chr3	70014411
chr3	73566514
chr3	73859774
chr3	75138702
chr3	78495272
chr3	78602232
chr3	78745347
chr3	79662943
chr3	80654344
chr3	81615342
chr3	85904455
chr3	88722918
chr3	88932927
chr3	90233879
chr3	91620554
chr3	92576772
chr3	94072674
chr3	94856125
chr3	96662924
chr3	100643243
chr3	101083500
chr3	102100380
chr3	103766108
chr3	103919255
chr3	105922689
chr3	108639910
chr3	109659225
chr3	114750483
chr3	120800716
chr3	121171379
chr3	122123816
chr3	123072198
chr3	124926636
chr3	126113071
chr3	126573060
chr3	126738603
chr3	127785835
chr3	130786017
chr3	131538984
chr3	132823279
chr3	134073684
chr3	135129660
chr3	136364119
chr3	136996649
chr3	137746427
chr3	148410151
chr3	150688426
chr3	151016163
chr3	151065185
chr3	153912379
chr3	154329926
chr3	156550680
chr3	157394187
chr3	157943588
chr3	158529833
chr3	159401404
chr3	160449242
chr3	160987059
chr3	167354606
chr3	177650933
chr3	183878680
chr3	183916392
chr3	185747526
chr3	186959541
chr3	187229882
chr3	187800058
chr3	188505633
chr3	189274989
chr3	189744107
chr3	190249498
chr3	190422169
chr3	190435200
chr3	191317286
chr3	192364888
chr3	192393217
chr3	196361754
chr3	196583078
chr3	197025088
chr8	31007726
chr8	31556705
chr8	32561814
chr8	33723491
chr8	36495132
chr8	39070433
chr8	39454020
chr8	39842985
chr8	41985098
chr8	42356601
chr8	44127457
chr8	44486104
chr8	44629791
chr8	46734122
chr8	47568528
chr8	48321558
chr8	49568276
chr8	50118616
chr8	50198437
chr8	52932061
chr8	57760757
chr8	59248001
chr8	59671270
chr8	62796199
chr8	63023140
chr8	63450753
chr8	69272445
chr8	69951625
chr8	70273431
chr8	70587825
chr8	72839486
chr8	73726926
chr8	76052940
chr8	79454763
chr8	79674048
chr8	83551455
