Chromosome	Position
chr12	66731227
chr12	67288227
chr12	68089658
chr12	68383585
chr12	68506058
chr12	69421224
chr12	70881736
chr12	75308376
chr12	75932580
chr12	78118654
chr12	78349219
chr12	78984509
chr12	80407214
chr12	81156235
chr12	81471509
chr12	81838053
chr12	86744709
chr12	89303525
chr12	89680460
chr12	89779787
chr12	92064360
chr12	92453456
chr12	96647456
chr12	100635452
chr12	102059004
chr12	102350933
chr12	110839413
chr12	112846562
chr12	117923816
chr12	118197038
chr12	118804813
chr12	126343278
chr12	126896733
chr12	127280749
chr12	128274672
chr12	130695861
chr12	131173636
chr12	131952947
chr10	90207267
chr10	95602072
chr10	96853546
chr10	102696189
chr10	103054327
chr10	104894063
chr10	108685083
chr10	108693844
chr10	111583751
chr10	115472200
chr10	115854840
chr10	118877630
chr10	119633624
chr10	123293454
chr10	125016773
chr10	126577882
chr10	131393530
chr10	132232961
chr10	134540243
chr4	47768037
chr4	54740776
chr4	55090431
chr4	55474385
chr4	56661525
chr4	60303377
chr4	67083011
chr4	67263414
chr4	68389168
chr4	69016839
chr4	72958454
chr4	73940525
chr4	74483120
chr4	75015548
chr4	78071368
chr4	79148445
chr4	79624066
chr4	80301222
chr4	81193514
chr4	81854766
chr4	88566130
chr4	88733431
chr4	91129447
chr4	91533974
chr4	91913141
chr4	92176549
chr4	92467602
chr4	93453459
chr4	94093040
chr4	97205155
chr4	97784154
chr4	98447574
chr4	99555423
chr4	99948489
chr4	100991503
chr4	102934269
chr4	104313789
chr4	113532661
chr4	114538463
chr4	115068889
chr4	116939121
chr4	119847781
chr4	120013456
chr4	123470365
chr4	128785056
chr4	129284116
chr4	131604188
chr4	132070863
chr4	135334350
chr4	135588549
chr4	135966635
chr4	138457774
chr4	138693665
chr4	144617415
chr4	147598152
chr4	148883278
chr4	150996088
chr4	157659052
chr4	158712353
chr4	159423297
chr4	160327121
chr4	162121242
chr4	163656149
chr4	164982936
chr4	165308836
chr4	165900026
chr4	166042904
chr4	174061185
chr4	174692401
chr4	175141349
chr4	177520362
chr4	178963589
chr4	179073494
chr4	180228588
chr4	180433645
chr4	182504002
chr4	183090439
chr4	183521761
chr4	187921143
chr4	189790504
chr3	73651988
chr3	74303733
chr3	74954531
chr3	76000653
chr3	76123635
chr3	77782598
chr3	79274463
chr3	79347717
chr3	79541051
chr3	80299130
chr3	83339197
chr3	85271857
chr3	85619246
chr3	85809153
chr3	86267028
chr3	87346122
chr3	89264809
chr3	89685422
chr3	90579248
chr3	91422089
chr3	91630866
chr3	92829832
chr3	93344884
chr3	93380100
chr3	93728853
chr3	94393503
chr3	95278629
chr3	95293542
chr3	96113743
chr3	97149908
chr3	98301053
chr3	101927663
chr3	103104583
chr3	103135953
chr3	103785813
chr3	108167508
chr3	108714714
chr3	112024876
chr3	114419984
chr3	114835038
chr3	116567914
chr3	118212818
chr3	119076552
chr3	119672277
chr3	121893176
chr3	121920750
chr3	122639342
chr3	123955745
chr3	126578151
chr3	126768986
chr3	128902732
chr3	130042639
chr3	130258103
chr3	132071060
chr3	133214466
chr3	134914560
chr3	135067557
chr3	135843723
chr3	137521656
chr3	137719536
chr3	139248661
chr3	142212844
chr3	143070364
chr3	143345211
chr3	148233860
chr3	149994168
chr3	150880007
chr3	154024604
chr3	154225930
chr3	155510905
chr3	156099597
chr3	156305431
chr3	157090155
chr3	158997949
chr3	160192177
chr3	160389633
chr3	167136505
chr3	167779417
chr3	168537406
chr3	170007942
chr3	170962131
chr3	171629328
chr3	172113087
chr3	178262980
chr3	181030702
chr3	181940345
chr3	182657008
chr3	183623314
chr3	183912047
chr3	185691229
chr3	186430331
chr3	186542091
chr3	189587671
chr3	190046831
chr3	190915951
chr3	192420462
chr3	193183850
chr3	194618105
chr3	196197990
chr3	196690376
chr8	51407359
chr8	52997734
chr8	54070870
chr8	54163029
chr8	54912521
chr8	55024160
chr8	55528194
chr8	60702778
chr8	62068810
chr8	67124311
chr8	67376599
chr8	73676711
chr8	74322087
chr8	74326286
chr8	75833149
chr8	76220275
chr8	78878516
chr8	80209522
chr8	81171188
chr8	81707210
chr8	83282338
chr8	86219205
chr8	88300537
chr8	96645901
chr8	96676064
chr8	99478535
chr8	105907905
chr8	106034117
chr8	107043490
chr8	108431312
chr8	115339460
chr8	116326020
chr8	117100687
chr8	118893608
chr8	119036551
chr8	121571897
chr8	122158647
chr8	122210199
chr8	122288379
chr8	124424670
chr8	124609411
chr8	128872436
chr8	129754887
chr8	130822223
chr8	132079597
chr8	134224046
chr8	134877757
chr8	134905923
chr8	137350511
chr8	139722039
chr8	139870200
chr8	140034351
chr8	140392226
chr8	141142930
chr8	143066303
chr8	145199455
chr8	146069587
chr2	160598659
chr2	163283706
chr2	163493958
chr2	164863574
chr2	168147913
chr2	168287755
chr2	168392212
chr2	169433615
chr2	169467509
chr2	169816665
chr2	169837067
chr2	170197379
chr2	170951134
chr2	173968316
chr2	175006212
chr2	175670684
chr2	176314875
chr2	180631452
chr2	185811308
chr2	187535419
chr2	187747158
chr2	188067103
chr2	190708705
chr2	192601971
chr2	201955112
chr2	202714208
chr2	208874703
chr2	209809511
chr2	210071165
chr2	212442165
chr2	213399343
chr2	214654935
chr2	218387519
chr2	219629953
chr2	221336826
chr2	222726654
chr2	223184346
chr2	225098356
chr2	227348952
chr2	227596865
