Chromosome	Position
chr12	42559030
chr12	43192109
chr12	44405281
chr12	45305596
chr12	46532165
chr12	48145070
chr12	49050862
chr12	50775328
chr12	51480884
chr12	51721991
chr12	53609803
chr12	58100214
chr12	58192691
chr12	58667192
chr12	61371557
chr12	64015563
chr12	65204776
chr12	68350831
chr12	68912238
chr12	69494915
chr12	70305716
chr12	70878450
chr12	73049557
chr12	73058322
chr12	75458881
chr12	75771591
chr12	76796760
chr12	77229812
chr12	77888399
chr12	78879231
chr12	79035742
chr12	80213161
chr12	82037785
chr12	86304599
chr12	88311027
chr12	88372373
chr12	89212350
chr12	89992512
chr12	90807317
chr12	91230692
chr12	91627705
chr12	91928977
chr12	94583421
chr12	95304753
chr12	96610652
chr12	98042356
chr12	103873714
chr12	114297020
chr12	127765464
chr12	131668440
chr10	49373312
chr10	49985853
chr10	49997972
chr10	50317933
chr10	54714798
chr10	55158805
chr10	55399941
chr10	58968848
chr10	59105359
chr10	59612040
chr10	60153719
chr10	60235245
chr10	60313818
chr10	60504658
chr10	64063711
chr10	64225042
chr10	65684160
chr10	65901472
chr10	67217867
chr10	69263354
chr10	69546975
chr10	70460859
chr10	71373083
chr10	76462213
chr10	77381635
chr10	78102786
chr10	78283470
chr10	79319176
chr10	80195381
chr10	82648025
chr10	84262798
chr10	84505241
chr10	84515295
chr10	85163346
chr10	85490349
chr10	87376350
chr10	88810389
chr10	90782991
chr10	91286693
chr10	95524417
chr10	96521281
chr10	96608558
chr10	96678997
chr10	96805717
chr10	97788227
chr10	99437856
chr10	99625240
chr10	100205477
chr10	104053607
chr10	105676016
chr10	106509101
chr10	110661662
chr10	115971523
chr10	122858510
chr10	125318820
chr10	125543242
chr10	130726963
chr10	130935698
chr10	131066079
chr10	131309740
chr10	133556967
chr10	133863291
chr10	135116450
chr4	76987429
chr4	77971057
chr4	79423886
chr4	80179591
chr4	81845394
chr4	82700081
chr4	85472195
chr4	88697936
chr4	90168654
chr4	90337106
chr4	90892287
chr4	93987006
chr4	94757352
chr4	94839011
chr4	95418035
chr4	96606773
chr4	103191250
chr4	103536244
chr4	105677316
chr4	106080994
chr4	115983567
chr4	119916883
chr4	120714174
chr4	121038354
chr4	121708481
chr4	126323739
chr4	128131936
chr4	129415531
chr4	134150315
chr4	135539382
chr4	136833745
chr4	136834603
chr4	136842613
chr4	136892374
chr4	143274795
chr4	144583903
chr4	145607241
chr4	146430394
chr4	146514947
chr4	152465898
chr4	152546895
chr4	153031220
chr4	153104094
chr4	153660313
chr4	156070912
chr4	156201626
chr4	156647110
chr4	158092669
chr4	158700060
chr4	159324874
chr4	160352148
chr4	161134544
chr4	161597892
chr4	162045189
chr4	163702443
chr4	167031976
chr4	167799332
chr4	168981751
chr4	169468801
chr4	170912900
chr4	179064210
chr4	180357254
chr4	188290212
chr4	189633449
chr3	79777664
chr3	80250546
chr3	80359291
chr3	80426697
chr3	82404928
chr3	83485509
chr3	85078325
chr3	88632116
chr3	88834475
chr3	90491622
chr3	95777894
chr3	95932660
chr3	96919115
chr3	97259113
chr3	98456585
chr3	101621870
chr3	102622799
chr3	104903748
chr3	117844240
chr3	119930730
chr3	121226900
chr3	121737250
chr3	123425053
chr3	125081053
chr3	125477238
chr3	133328985
chr3	133806823
chr3	134264280
chr3	140232871
chr3	143003381
chr3	143667355
chr3	143732720
chr3	144126098
chr3	144573974
chr3	147321811
chr3	148308892
chr3	148391695
chr3	149005965
chr3	149455052
chr3	150868157
chr3	152276185
chr3	153491978
chr3	154322363
chr3	155977937
chr3	157002229
chr3	157497647
chr3	158604764
chr3	160179289
chr3	161821702
chr3	162063457
chr3	162822270
chr3	164029272
chr3	165304425
chr3	167027601
chr3	169728647
chr3	173587054
chr3	174147833
chr3	177015921
chr3	178883182
chr3	182176406
chr3	186467053
chr3	188085652
chr3	188791114
chr3	189390265
chr3	193001720
chr3	193579887
chr3	193718552
chr3	194637292
chr3	195452491
chr8	31752584
chr8	32052055
chr8	32701249
chr8	33014609
chr8	34691639
chr8	39589476
chr8	41014344
chr8	41669780
chr8	41902004
chr8	42219587
chr8	44419338
chr8	44507310
chr8	47127585
chr8	47370927
chr8	48172901
chr8	49276362
chr8	51419920
chr8	53547519
chr8	54419600
chr8	54824979
chr8	55184125
chr8	55317402
chr8	56358970
chr8	60079619
chr8	61682459
chr8	62173506
chr8	62358087
chr8	66839944
chr8	66928936
chr8	67052994
chr8	69396686
chr8	76378728
chr8	79065797
chr8	79100438
chr8	87434753
chr8	97333912
chr8	98566725
chr8	100647343
chr8	101363644
chr8	107144730
chr8	108175694
chr8	114924914
chr8	115634569
chr8	116099318
chr8	121688205
chr8	122419578
chr8	124769737
chr2	158963447
chr2	159141469
chr2	160802099
chr2	161296906
chr2	162869999
chr2	163958554
chr2	164789379
chr2	166692134
chr2	167137812
chr2	171263784
chr2	174294323
chr2	175652109
chr2	176646806
chr2	178305516
chr2	178818620
chr2	180856782
chr2	181591216
chr2	181811378
chr2	181865890
chr2	182525972
chr2	183697256
chr2	184169276
chr2	184955097
chr2	185237661
chr2	185836578
chr2	185867187
chr2	186819248
chr2	187019494
chr2	190013363
chr2	190122533
chr2	191236353
chr2	192047489
chr2	192288622
chr2	193721517
chr2	196575263
chr2	197728345
chr2	204124824
chr2	205215179
chr2	206394561
chr2	209021326
chr2	213368348
chr2	214389809
chr2	215432894
chr2	219121063
chr2	221442453
chr2	225183841
chr2	225446096
chr2	226034293
chr2	229223740
chr2	229464257
chr2	230577871
chr2	232889028
chr2	236812691
chr2	237857737
chr2	238569747
chr2	239243378
chr2	239678229
chr2	241291414
chr2	242285232
chr2	242562790
chr2	242704183
chr2	243104167
chrX	44111517
chrX	44448187
chrX	45226580
chrX	46335845
chrX	53972128
chrX	54557037
chrX	55400817
chrX	56034559
chrX	59360960
chrX	61884493
chrX	73461790
chrX	75607781
chrX	76576535
chrX	76966466
chrX	80380245
chrX	82399938
chrX	85261266
chrX	86883085
chrX	110397253
chrX	110967791
chrX	115851432
chrX	118399221
chrX	118987219
chrX	120436637
chrX	121391801
chrX	123396518
chrX	123700645
chrX	123798838
chrX	124108854
chrX	124111836
chrX	124656653
chrX	126206814
chrX	126811167
chrX	127417186
chrX	130496692
chrX	134646852
chrX	134927830
chrX	136195955
chrX	141055620
chrX	141394543
chrX	142846698
chrX	144642351
chrX	145724904
chrX	146213379
chrX	148054385
chrX	151376999
chrX	152758461
chrX	153125470
chrX	154381924
chr1	239928646
chr1	240317079
chr1	242318448
chr7	75584631
chr7	80543645
chr7	84160955
chr7	85979913
chr7	85994742
chr7	86823618
chr7	87762309
chr7	87815353
chr7	88180965
chr7	89860046
chr7	90978164
chr7	92316140
chr7	93534968
chr7	97903779
chr7	100824984
chr7	101168418
chr7	103768688
chr7	104951967
chr7	105602522
chr7	106170141
chr7	106273472
chr7	107616802
chr7	107992776
chr7	108881783
chr7	112338373
chr7	112961836
chr7	113099660
chr7	115677559
chr7	118456235
chr7	119161565
chr7	119447941
chr7	120054623
chr7	120737328
chr7	124531419
chr7	125118050
chr7	125711720
chr7	129440183
chr7	129977437
chr7	130314133
chr7	133978483
chr7	134546761
chr7	134894424
chr7	136907945
chr7	141169627
chr7	149131560
chr7	151925689
chr7	153229723
chr7	156445898
chr7	156466488
chr7	156888340
chr7	156897099
chr5	133904399
chr5	135050549
chr5	135607864
chr5	138830999
chr5	139434684
chr5	143557832
chr5	143634218
chr5	145354069
chr5	145604986
chr5	148184900
chr5	151077107
chr5	151141746
chr5	152962617
chr5	153860860
chr5	154155965
chr5	154908771
chr5	156918883
chr5	157342413
chr5	159641373
chr5	160247746
chr5	160636832
chr5	161698691
chr5	163751194
chr5	163948149
chr5	163988162
chr5	173158584
chr5	175914837
chr5	177301693
chr5	178097609
chr6	160550244
chr6	160997107
chr6	161655298
chr6	169283934
chr6	169963005
chr6	170272061
chr11	74420366
chr11	78409468
chr11	79716409
chr11	79924902
chr11	83664204
chr11	83886615
chr11	89990690
chr11	90607159
chr11	94081701
chr11	95635428
chr11	99711525
chr11	101556226
chr11	108997262
chr11	109758709
chr11	110486347
chr11	117454621
chr11	118311760
chr11	126403721
chr11	129586883
chr11	129926731
chr11	133849614
chr11	133879668
chr11	134476104
chr11	134815078
chr17	8929433
chr17	9705941
chr17	12010628
chr17	12819600
chr17	13238329
chr17	13851630
chr17	14487068
chr17	19991326
chr17	20478009
chr17	27488382
chr17	28568907
chr17	31024329
chr17	33105166
chr17	35476429
chr17	36041195
chr17	36855903
chr17	38672926
chr17	39359889
chr17	39371913
chr17	40303014
chr17	52163724
chr17	52861219
chr17	53430153
chr17	57324651
chr17	58362543
chr17	58941892
chr17	59542788
chr17	61370967
chr17	62013019
chr17	62848933
chr17	64278634
chr17	64363563
chr17	66238668
chr17	67413855
chr17	68074457
chr17	68151239
chr17	78305302
chr20	52567150
chr20	55984327
chr20	58683296
chr20	58842614
chr20	61712477
chr15	84577352
chr15	84634580
chr15	84819262
chr15	85785451
chr15	85859397
chr15	86463607
chr15	88980000
chr15	89430275
chr15	93680941
chr15	95546825
chr15	96296573
chr15	96633540
chr9	9273887
chr9	10359756
chr9	11454068
chr9	12372120
chr9	18679413
chr9	19972546
chr9	20270924
chr9	21322475
chr9	22020956
chr9	22851864
chr9	23135685
chr9	24776361
chr9	29359454
chr9	30575562
chr9	32302971
chr9	33173172
chr9	34085062
chr9	37006901
chr9	38757186
chr9	38904683
chr9	38911460
chr9	39728661
chr9	42274323
chr9	43031630
chr9	45019617
chr9	45357263
chr9	45784270
chr9	51148261
chr9	52757144
chr9	53842464
chr9	55344503
chr9	56739571
chr9	60955186
chr9	65437665
chr9	65475363
chr9	65969507
chr9	66729169
chr9	68296940
chr16	67931114
chr16	68957377
chr16	69719614
chr16	69767429
chr16	70042742
chr16	73447796
chr16	75637565
chr16	77524577
chr16	78967711
chr16	79714795
chr16	79719589
chr16	80351651
chr16	81546065
chr16	82143341
chr16	84992433
chr16	85282529
chr16	89844075
chr18	45439257
chr18	46066475
chr18	46254637
chr18	47828262
chr18	50094947
chr18	51119095
chr18	51961041
chr18	52925246
chr18	53681670
chr18	54078479
chr18	54765352
chr18	55003600
chr18	55757754
chr18	56636303
chr18	56733039
chr18	56976098
chr18	57215984
chr18	59460186
chr18	66317074
chr18	67428966
chr18	68035339
chr18	70307659
chr18	70470371
chr18	71084252
chr18	75574170
chr21	38253680
chr21	38628390
chr21	42001094
chr21	42065815
chr21	42816575
chr21	46492919
chr21	47708260
chr14	78960264
chr14	79934457
chr14	80871433
chr14	81375189
chr14	82072621
chr14	83980916
chr14	84021719
chr14	84516398
chr14	85325713
chr14	87835657
chr14	88067362
chr14	88347416
chr14	90331530
chr14	90508256
chr14	90543386
chr14	90751853
chr14	91563294
chr14	96879640
chr14	98791832
chr14	100663402
chr14	103462060
chr14	103591100
chr14	106943788
chr13	108480440
chr13	108574865
chr13	109519843
chr13	110728247
chr13	111632716
chr13	111667325
chr13	112378800
chr13	113073849
chr13	113652063
chr13	114460700
chr19	7906181
chr19	8461845
chr19	16193361
chr19	16492769
chr19	16748375
chr19	17492048
chr19	18842350
chr19	19207757
chr19	22201080
chr19	24648525
chr19	24869105
chr19	25863395
chr19	25903767
chr19	26387353
chr19	34070608
chr19	37169808
chr19	37792277
chr19	40266819
chr19	45636424
chr19	46083687
chr19	46142012
chr19	48293416
chr22	18911380
chr22	22513458
chr22	26214495
chr22	27488920
chr22	27622631
chr22	27787872
chr22	28062836
