Chromosome	Position
chr12	71867577
chr12	82758690
chr12	85052855
chr12	85298655
chr12	97593998
chr12	97827941
chr12	98150923
chr12	98811596
chr12	100283877
chr12	101980532
chr12	102003120
chr12	115958563
chr12	117888774
chr12	118596901
chr12	118767203
chr12	122691687
chr12	123770587
chr12	127324686
chr12	127812671
chr12	128047526
chr12	130848498
chr12	131180205
chr10	24506055
chr10	25243233
chr10	26822436
chr10	27619686
chr10	28417988
chr10	28521930
chr10	30843385
chr10	36972996
chr10	37044397
chr10	40498834
chr10	40700927
chr10	41225079
chr10	41979896
chr10	46321067
chr10	53980943
chr10	54279009
chr10	56258378
chr10	56665491
chr10	58417455
chr10	61164462
chr10	63423649
chr10	63709775
chr10	64294838
chr10	65436291
chr10	65643170
chr10	68475440
chr10	68834051
chr10	68951055
chr10	69889461
chr10	70328712
chr10	73072280
chr10	73623639
chr10	73783453
chr10	74004924
chr10	76889125
chr10	80390209
chr10	81163913
chr10	82596807
chr10	83910640
chr10	85361952
chr10	86491056
chr10	93594996
chr10	94331628
chr10	103353157
chr10	103874100
chr10	109190542
chr10	111017017
chr10	111170784
chr10	112549821
chr10	113147312
chr10	114308719
chr10	114489009
chr10	114641828
chr10	116946659
chr10	118436460
chr10	118856193
chr10	124774064
chr10	126020200
chr10	126287831
chr10	126389433
chr10	126990596
chr10	127331460
chr10	129357351
chr10	130371323
chr10	132145650
chr10	132495293
chr4	166038764
chr4	166849881
chr4	168603625
chr4	170474667
chr4	170902551
chr4	171805379
chr4	171876970
chr4	172051508
chr4	172395010
chr4	172437915
chr4	174452147
chr4	176073108
chr4	177266775
chr4	177692920
chr4	178211232
chr4	179624395
chr4	180445761
chr4	183845335
chr4	184241271
chr4	184913714
chr4	186068501
chr4	187519673
chr4	190102060
chr3	131197591
chr3	131385823
chr3	135872188
chr3	136079100
chr3	140859301
chr3	142283452
chr3	142365875
chr3	142418622
chr3	148935078
chr3	161573964
chr3	164985940
chr3	165641975
chr3	165777125
chr3	167023961
chr3	169040607
chr3	173653109
chr3	173869491
chr3	175580501
chr3	177699168
chr3	185216744
chr3	186078305
chr3	189039205
chr3	190610420
chr3	190878102
chr3	191257542
chr3	191442952
chr3	193094653
chr3	197503591
chr8	31752584
chr8	36187145
chr8	40867816
chr8	42665220
chr8	42723830
chr8	43405085
chr8	44011620
chr8	44605920
chr8	46323666
chr8	46505778
chr8	47142801
chr8	47895522
chr8	48865846
chr8	50676997
chr8	51928333
chr8	52356060
chr8	52886469
chr8	67565384
chr8	68071814
chr8	72280034
chr8	74199561
chr8	74860144
chr8	76193458
chr8	77172359
chr8	77832668
chr8	80201423
chr8	80909014
chr8	81314016
chr8	82911405
chr8	83369074
chr8	83702568
chr8	84155232
chr8	91128668
chr8	92311550
chr8	92630768
chr8	113390130
chr8	114144816
chr8	114928641
chr8	115303479
chr8	138543688
chr8	139039845
chr8	143161163
chr8	143856994
chr2	125669869
chr2	127196358
chr2	132074836
chr2	133172411
chr2	135249388
chr2	135453411
chr2	136251051
chr2	139823417
chr2	140859051
chr2	141807014
chr2	143165752
chr2	144917809
chr2	145359275
chr2	147131102
chr2	153471175
chr2	155416532
chr2	155941730
chr2	157011729
chr2	158137692
chr2	159284212
chr2	159724356
chr2	161672246
chr2	162017199
chr2	162920049
chr2	164241384
chr2	166216625
chr2	168541329
chr2	169719553
chr2	172613009
chr2	175401086
chr2	175443529
chr2	177320346
chr2	177592299
chr2	178480849
chr2	182005726
chr2	184477818
chr2	186203443
chr2	188385610
chr2	188444898
chr2	189447499
chr2	195670205
chr2	196500083
chr2	196709967
chr2	197404344
chr2	199381849
chr2	199675130
chr2	205190226
chr2	207395809
chr2	208240179
chr2	208520179
chr2	209398395
chr2	209683377
chr2	212669769
chr2	212866562
chr2	213683961
chr2	213709537
chr2	218730943
chr2	219667168
chr2	220980148
chr2	221990574
chr2	222396321
chr2	223724598
chr2	224820121
chr2	225286117
chr2	229282700
chr2	232763935
chr2	233500077
chr2	234446767
chr2	234838650
chr2	235605040
chr2	236435188
chr2	237914649
chr2	242645994
chr2	242733499
chrX	31270913
chrX	32030266
chrX	32099978
chrX	37037828
chrX	38606606
chrX	40025197
chrX	40356320
chrX	44864838
chrX	45405413
chrX	46611752
chrX	46769972
chrX	47087024
chrX	47298426
chrX	48551541
chrX	49880419
chrX	57447633
chrX	58212053
chrX	62399880
chrX	62773426
chrX	63812488
chrX	64547594
chrX	64882163
chrX	65515637
chrX	65802235
chrX	67853418
chrX	68947143
chrX	70136140
chrX	72095635
chrX	72155769
chrX	72804862
chrX	73104946
chrX	76895277
chrX	77648352
chrX	77935474
chrX	78481715
chrX	79782099
chrX	84697486
chrX	85089154
chrX	85885294
chrX	92217139
chrX	92401698
chrX	93027296
chrX	96318468
chrX	96820560
chrX	97988471
chrX	100232803
chrX	100371652
chrX	100841629
chrX	106895986
chrX	107146578
chrX	107839496
chrX	112287746
chrX	115127738
chrX	115494886
chrX	121120983
chrX	121752992
chrX	123686019
chrX	124012420
chrX	125006457
chrX	126778737
chrX	129335571
chrX	129728364
chrX	133725411
chrX	140183693
chrX	140234326
chrX	140598604
chrX	147063990
chrX	148532749
chrX	148947763
chrX	153752970
chrX	154174841
chrX	154468926
chrX	154593900
chrX	154751907
chr1	144972753
chr1	147858112
chr1	149134591
chr1	151489720
chr1	151534887
chr1	151561567
chr1	153572980
chr1	153888440
chr1	153966162
chr1	155303343
chr1	158097414
chr1	158461107
chr1	159622075
chr1	161709898
chr1	166147448
chr1	168678139
chr1	170220777
chr1	171726953
chr1	172289437
chr1	172541836
chr1	173921665
chr1	174797436
chr1	175042146
chr1	176290436
chr1	177318964
chr1	178882720
chr1	182754111
chr1	182886195
chr1	183557786
chr1	184543811
chr1	185057850
chr1	185671176
chr1	188984208
chr1	191261278
chr1	192159205
chr1	195065519
chr1	197991255
chr1	198406195
chr1	199116153
chr1	199343993
chr1	199437349
chr1	200257041
chr1	200751580
chr1	201011073
chr1	201338964
chr1	201729877
chr1	202100641
chr1	202481065
chr1	205237735
chr1	205430958
chr1	206619990
chr1	208016410
chr1	209314673
chr1	210828381
chr1	211443881
chr1	211669584
chr1	211920909
chr1	212147655
chr1	213547092
chr1	217187861
chr1	221284530
chr1	221686945
chr1	222639753
chr1	223293474
chr1	223703526
chr1	224573574
chr1	224921135
chr1	225735722
chr1	227326586
chr1	227645240
chr1	227901737
chr1	227941766
chr1	228411338
chr1	233280285
chr1	238766297
chr1	243344269
chr7	113788192
chr7	114459538
chr7	115148215
chr7	116290607
chr7	116643770
chr7	116907762
chr7	117801784
chr7	118286764
chr7	119079485
chr7	126929361
chr7	127040989
chr7	127399417
chr7	128766648
chr7	130416872
chr7	132485482
chr7	132581819
chr7	133000099
chr7	134794307
chr7	135428720
chr7	135436723
chr7	135570028
chr7	137029326
chr7	137503895
chr7	137847574
chr7	137983003
chr7	138602759
chr7	139223709
chr7	140946916
chr7	141627722
chr7	142386626
chr7	143575915
chr7	143739040
chr7	144928661
chr7	146371362
chr7	146850664
chr7	147808799
chr7	149591788
chr7	149901389
chr7	150540720
chr7	156639456
chr7	157123539
chr7	158430921
chr7	158927141
chr5	150444046
chr5	150705948
chr5	150862045
chr5	151268879
chr5	154236249
chr5	156295713
chr5	157966993
chr5	160544518
chr5	161784931
chr5	162197530
chr5	162717880
chr5	162738186
chr5	163626056
chr5	166131567
chr5	166552379
chr5	167137191
chr5	167836448
chr5	168398800
chr5	169678983
chr5	170125715
chr5	171857054
chr5	172315453
chr5	172373526
chr5	172582931
chr5	173041126
chr5	173939360
chr5	174326741
chr5	176053223
chr5	177278743
chr5	178068321
chr5	179378092
chr6	24612562
chr6	25171891
chr6	27477188
chr6	29817918
chr6	30350516
chr6	32483733
chr6	35498800
chr6	35758322
chr6	40263107
chr6	40895660
chr6	43437259
chr6	45271390
chr6	46260430
chr6	46789566
chr6	52772284
chr6	53658132
chr6	56127723
chr6	56525745
chr6	56558993
chr6	59492564
chr6	62970815
chr6	63343620
chr6	65464519
chr6	66248760
chr6	69039334
chr6	72153893
chr6	76131596
chr6	76615153
chr6	77451879
chr6	81037227
chr6	81774812
chr6	81797253
chr6	84272787
chr6	85563711
chr6	85574408
chr6	85990775
chr6	86327290
chr6	87689330
chr6	88978935
chr6	89607573
chr6	90305327
chr6	90538672
chr6	91466269
chr6	92648718
chr6	93712287
chr6	94152193
chr6	97488635
chr6	100768085
chr6	101251643
chr6	101311138
chr6	101649974
chr6	102627052
chr6	107288872
chr6	108059470
chr6	109642789
chr6	110010944
chr6	110887810
chr6	111390918
chr6	115175585
chr6	117849648
chr6	122747848
chr6	124158331
chr6	125172251
chr6	125280721
chr6	128992032
chr6	129055834
chr6	130782597
chr6	131503512
chr6	134246421
chr6	134984254
chr6	135296503
chr6	135935109
chr6	137460858
chr6	139647809
chr6	147332870
chr6	147486984
chr6	148241786
chr11	114399697
chr11	118247585
chr11	121137407
chr11	121832493
chr11	121899690
chr11	122599769
chr11	126233574
chr11	126363346
chr11	126801357
chr11	133489344
chr11	134243423
chr17	7497152
chr17	7830196
chr17	9509744
chr17	11365695
chr17	12053814
chr17	15553582
chr17	15907496
chr17	16654517
chr17	17114666
chr17	17480794
chr17	18913536
chr17	19296927
chr17	20410417
chr17	22350766
chr17	26443610
chr17	26501649
chr17	30673282
chr17	33978358
chr17	34352442
chr17	34835406
chr17	37906544
chr17	39622202
chr17	39861853
chr17	39938766
chr17	43186926
chr17	45560502
chr17	48336026
chr17	48516904
chr17	50995227
chr17	51869665
chr17	54901361
chr17	55548299
chr17	56123819
chr17	57315995
chr17	58489249
chr17	60358250
chr17	60943689
chr17	61396587
chr17	62225366
chr17	63418573
chr17	65628258
chr17	67008805
chr17	70649688
chr17	72373656
chr17	72557391
chr17	72831012
chr17	77281819
chr17	78663297
chr20	48736624
chr20	49491294
chr20	51182551
chr20	53453246
chr20	53601940
chr20	54100804
chr20	55405938
chr20	56776148
chr20	57754297
chr20	58222763
chr20	58632707
chr20	58822270
chr15	28257405
chr15	28577295
chr15	34089791
chr15	34229396
chr15	36152424
chr15	36448302
chr15	37126926
chr15	37838681
chr15	40204813
chr15	41625290
chr15	42083248
chr15	42777789
chr15	43659461
chr15	43952772
chr15	44683209
chr15	48084361
chr15	49424678
chr15	54267538
chr15	56603929
chr15	57562669
chr15	59957264
chr15	61987010
chr15	62094217
chr15	62971914
chr15	67873319
chr15	68421636
chr15	69073126
chr15	76952538
chr15	77112567
chr15	77143778
chr15	80001392
chr15	80778893
chr15	83413888
chr15	83921103
chr15	86021374
chr15	86686627
chr15	86851638
chr15	87637468
chr15	89662678
chr15	91653200
chr15	92352176
chr15	94425932
chr15	94824220
chr15	95745112
chr9	104395275
chr9	104436438
chr9	104621222
chr9	104667714
chr9	105050255
chr9	105345555
chr9	106030315
chr9	106375505
chr9	106818720
chr9	107916110
chr16	31139537
chr16	32243059
chr16	33033339
chr16	33756536
chr16	34136447
chr16	37332710
chr16	38198113
chr16	40604184
chr16	42997583
chr16	45970492
chr16	46172609
chr16	47975272
chr16	49046326
chr16	49589340
chr16	53746950
chr16	57471022
chr16	58880264
chr16	58927502
chr16	59109207
chr16	60278365
chr16	60915705
chr16	61148592
chr16	61452318
chr16	62587255
chr16	64568590
chr16	64810305
chr16	65637329
chr16	70579886
chr16	71267804
chr16	73723126
chr16	74971786
chr16	77979654
chr18	33033973
chr18	33770307
chr18	37540544
chr18	38255287
chr18	39015243
chr18	39974714
chr18	41072059
chr18	41528721
chr18	41669685
chr18	42222973
chr18	44426930
chr18	44560466
chr18	49083679
chr18	50520217
chr18	50790959
