Chromosome	Position
chr12	71862785
chr12	72251303
chr12	72698869
chr12	75493116
chr12	75845522
chr12	76035761
chr12	78050167
chr12	79548150
chr12	82946180
chr12	83148137
chr12	83429427
chr12	85579457
chr12	86337493
chr12	87352500
chr12	90428899
chr12	91272398
chr12	91430929
chr12	91754544
chr12	92078963
chr12	95405356
chr12	98082688
chr12	98233675
chr12	98909371
chr12	99988262
chr12	100947048
chr12	101072200
chr12	101387642
chr12	105946740
chr12	107106810
chr12	111804961
chr12	113147247
chr12	113330059
chr12	114503716
chr12	114519389
chr12	118496419
chr12	121483155
chr12	121969704
chr12	125566495
chr12	126290731
chr12	126354906
chr12	126694435
chr12	127546816
chr12	129128478
chr12	131760465
chr10	53042044
chr10	53667740
chr10	55880282
chr10	56388611
chr10	56618529
chr10	58402863
chr10	61507378
chr10	61556043
chr10	63640721
chr10	63717239
chr10	66999487
chr10	68626027
chr10	72708205
chr10	74553923
chr10	74819428
chr10	76133505
chr10	78000673
chr10	79253651
chr10	81344639
chr10	91754984
chr10	92398862
chr10	93731443
chr10	94196957
chr10	95462838
chr10	97732125
chr10	97834472
chr10	98028825
chr10	98168919
chr10	99603796
chr10	107817875
chr10	109379757
chr10	113656477
chr10	114466051
chr10	116371744
chr10	117815139
chr10	118415635
chr10	118523774
chr10	118595182
chr10	120994320
chr10	123485639
chr10	124136267
chr10	126935702
chr10	127188840
chr10	128944492
chr10	129795746
chr10	130372791
chr10	130971569
chr10	132019673
chr10	133345779
chr10	133997977
chr4	22502000
chr4	27384815
chr4	29129129
chr4	29895917
chr4	30590492
chr4	31652925
chr4	33507426
chr4	34005279
chr4	37710498
chr4	40183096
chr4	40414953
chr4	41077024
chr4	41385574
chr4	41570153
chr4	41642131
chr4	41837826
chr4	42316707
chr4	42486547
chr4	56050075
chr4	57284330
chr4	57300258
chr4	57534280
chr4	58215195
chr4	58769701
chr4	60293796
chr4	62010599
chr4	62375595
chr4	63734264
chr4	73591905
chr4	74286857
chr4	77110249
chr4	78437057
chr4	79569564
chr4	80182141
chr4	81837717
chr4	94820463
chr4	95165593
chr4	95630669
chr4	95731259
chr4	99508794
chr4	100090675
chr4	100354289
chr4	101271561
chr4	105380616
chr4	107846655
chr4	109825200
chr4	110630379
chr4	110831853
chr4	113018221
chr4	113437414
chr4	113564956
chr4	114381476
chr4	115173890
chr4	116863044
chr4	122498830
chr4	125049648
chr4	125213487
chr4	125988102
chr4	131306691
chr4	136883107
chr4	138124882
chr4	139909224
chr4	143537687
chr4	145861913
chr4	146064628
chr4	148084545
chr4	150094551
chr4	150264440
chr4	150312626
chr4	151827088
chr4	153473498
chr4	154398119
chr4	155733156
chr4	158030641
chr4	158694545
chr4	158809703
chr4	161358843
chr4	162189434
chr4	163220808
chr4	164621375
chr4	164657736
chr4	167794832
chr4	168109141
chr4	174582614
chr4	178226510
chr4	185928189
chr4	186885657
chr4	187359517
chr3	73652156
chr3	74146186
chr3	77957384
