Chromosome	Position
chr12	71867577
chr12	74699914
chr12	77876434
chr12	78685709
chr12	79353960
chr12	79921521
chr12	82240919
chr12	88537371
chr12	93853576
chr12	94168039
chr12	95805226
chr12	97454649
chr12	99636182
chr12	99796766
chr12	100747852
chr12	101199958
chr12	101943859
chr12	101966246
chr12	102673357
chr12	102768738
chr12	103583830
chr12	104344644
chr12	104681868
chr12	105432635
chr12	108822984
chr12	109812758
chr12	110151948
chr12	110775120
chr12	111751784
chr12	115538506
chr12	116055503
chr12	116320210
chr12	116628310
chr12	118028699
chr12	119425551
chr12	120399242
chr12	122442422
chr12	123132439
chr12	125261362
chr12	126786628
chr12	126849103
chr12	126972288
chr12	127269520
chr12	128432443
chr12	130014344
chr10	116443997
chr10	119204224
chr10	120788031
chr10	121959742
chr10	122481135
chr10	125741334
chr10	132296787
chr4	71655415
chr4	76122631
chr4	78150554
chr4	78212926
chr4	78670742
chr4	78879841
chr4	79744612
chr4	87276613
chr4	87754001
chr4	88081867
chr4	99254937
chr4	100835709
chr4	101048330
chr4	101738248
chr4	106740154
chr4	107787958
chr4	112990556
chr4	119468687
chr4	119734245
chr4	121001617
chr4	123533755
chr4	128110738
chr4	128582031
chr4	128681367
chr4	134490648
chr4	135200429
chr4	138011066
chr4	138381322
chr4	139102110
chr4	139527309
chr4	142282378
chr4	142307911
chr4	142671336
chr4	144317045
chr4	144335854
chr4	145867012
chr4	146359306
chr4	146683064
chr4	146876123
chr4	152920667
chr4	154223149
chr4	154487043
chr4	154931481
chr4	156526246
chr4	157619229
chr4	160193432
chr4	184000606
chr4	186725069
chr4	188045583
chr4	189724946
chr4	190205411
chr4	190463908
chr4	190835639
chr3	123427930
chr3	123607435
chr3	125365489
chr3	131486911
chr3	131671947
chr3	132510752
chr3	133712979
chr3	140910868
chr3	142163066
chr3	147766202
chr3	148248597
chr3	149336291
chr3	150074595
chr3	152180426
chr3	152490454
chr3	153077143
chr3	153785326
chr3	159372719
chr3	161582801
chr3	162606589
chr3	163433896
chr3	163760513
chr3	163967036
chr3	164758410
chr3	164798510
chr3	166145290
chr3	167470518
chr3	168079816
chr3	169777701
chr3	169882197
chr3	170712594
chr3	172047745
chr3	173100287
chr3	173390053
chr3	174033615
chr3	178134658
chr3	178224100
chr3	178498392
chr3	179447761
chr3	182812114
chr3	184902314
chr3	186050513
chr3	186553849
chr3	187221286
chr3	190599319
chr3	191378372
chr3	192896884
chr3	192955532
chr3	193420484
chr3	195036101
chr3	195251817
chr3	195616176
chr3	197356680
chr8	18398377
chr8	18464826
chr8	18930245
chr8	19577941
chr8	20120827
chr8	20353040
chr8	21416777
chr8	22342522
chr8	27967843
chr8	28216389
chr8	29049393
chr8	29091082
chr8	31661919
chr8	31756290
chr8	36286754
chr8	36823996
chr8	37244709
chr8	37427531
chr8	38212612
chr8	42138748
chr8	44974097
chr8	47569025
chr8	48222940
chr8	50505209
chr8	50855896
chr8	51200579
chr8	53698622
chr8	54514029
chr8	62985514
chr8	63422150
chr8	64568431
chr8	64813218
chr8	67090621
chr8	67565103
chr8	68142634
chr8	68910137
chr8	69398981
chr8	69661398
chr8	70905348
chr8	71334714
chr8	71681384
chr8	71969902
chr8	74358047
chr8	74630035
chr8	78346243
chr8	78574160
chr8	78864734
chr8	79674706
chr8	82696016
chr8	82967900
chr8	84258860
chr8	86553050
chr8	86726452
chr8	87940187
chr8	88331689
chr8	88341950
chr8	91469238
chr8	92943003
chr8	96851827
chr8	98551112
chr8	98750679
chr8	100317325
chr8	101317228
chr8	106609539
chr8	107450004
chr8	107761533
chr8	107906124
chr8	108020509
chr8	108630470
chr8	109178476
chr8	112081742
chr8	114111776
chr8	115538334
chr8	115623371
chr8	115905775
chr8	117905961
chr8	118403241
chr8	118838500
chr8	120764226
chr8	122226562
chr8	123052283
chr8	124627904
chr8	125608502
chr8	127572104
chr8	128714643
chr8	129630911
chr8	130243578
chr8	131542037
chr8	133071916
chr8	137664723
chr8	138121021
chr8	139269986
chr8	141741743
chr8	142290088
chr8	142751315
chr8	143050182
chr2	142651780
chr2	147170043
chr2	147803777
chr2	148694584
chr2	150256729
chr2	154159067
chr2	159897161
chr2	160185537
chr2	160998639
chr2	161421284
chr2	168405003
chr2	170117676
chr2	170339206
chr2	172261376
chr2	172604047
chr2	173063666
chr2	173428801
chr2	174084656
chr2	177902302
chr2	183597540
chr2	186506973
chr2	187155690
chr2	191874025
chr2	192303155
chr2	192443330
chr2	198659714
chr2	200409169
chr2	201065353
chr2	206214703
chr2	206237597
chr2	209919059
chr2	211344685
chr2	212853384
chr2	216112764
chr2	217390979
chr2	218506066
chr2	218524698
chr2	218717408
chr2	218933137
chr2	221605462
chr2	223783049
chr2	224174271
chr2	225061573
chr2	228992801
chrX	32743685
chrX	34320132
chrX	35068342
chrX	35215234
chrX	36303249
chrX	36775365
chrX	38138608
chrX	38275602
chrX	38567256
chrX	45180163
chrX	49571523
chrX	50452527
chrX	52851796
chrX	53381371
chrX	60458961
chrX	61636407
chrX	64625040
chrX	65599707
chrX	68647928
chrX	73125850
chrX	73459716
chrX	75733374
chrX	76235253
chrX	77030294
chrX	83265551
chrX	83468913
chrX	90492827
chrX	94476879
chrX	97808571
chrX	98535281
chrX	99276830
chrX	99295395
chrX	100048726
chrX	100212940
chrX	100480381
