Chromosome	Position
chr12	1732675
chr12	2538631
chr12	12605970
chr12	13220192
chr12	14739556
chr12	15074085
chr12	15096253
chr12	17459827
chr12	24660185
chr12	24895581
chr12	25269281
chr12	26674301
chr12	27202454
chr12	28102821
chr12	34956707
chr12	35538873
chr12	36012576
chr12	36087887
chr12	37173121
chr12	37453345
chr12	38440425
chr12	38772718
chr12	42644348
chr12	43722188
chr12	44337834
chr12	45319618
chr12	68881304
chr12	71542451
chr12	72928542
chr12	73617505
chr12	74239216
chr12	75582998
chr12	79364536
chr12	82239129
chr12	84359455
chr12	85485752
chr12	85540573
chr12	85873516
chr12	87029834
chr12	88214603
chr12	89181700
chr12	90955593
chr12	98674295
chr12	99197887
chr12	106046456
chr12	107157773
chr12	107379389
chr12	109873352
chr12	111972464
chr12	112617493
chr12	114753740
chr12	117422253
chr12	118329524
chr12	120049702
chr12	122834482
chr12	123481252
chr12	124811551
chr12	131386537
chr12	133072843
chr10	57328996
chr10	58652786
chr10	59280656
chr10	63986423
chr10	64377985
chr10	66444773
chr10	68518478
chr10	71849087
chr10	76871567
chr10	79892990
chr10	89770003
chr10	94211287
chr10	96281734
chr10	96545146
chr10	99613118
chr10	100279516
chr10	101011417
chr10	101358147
chr10	102758540
chr10	103691963
chr10	103994916
chr10	104517105
chr10	105754354
chr10	106857279
chr10	108401341
chr10	109099501
chr10	109941220
chr10	110848667
chr10	112488386
chr10	114231275
chr10	116525466
chr10	116667555
chr10	116721047
chr10	118215449
chr10	119504672
chr10	121793574
chr10	122940992
chr10	123690614
chr10	128627710
chr10	130139800
chr4	154702885
chr4	158471281
chr4	159338328
chr4	159674605
chr4	161676591
chr4	162229102
chr4	162504365
chr4	163359011
chr4	164862404
chr4	167549203
chr4	168063145
chr4	168612713
chr4	168864208
chr4	173789223
chr4	179839081
chr4	181253647
chr4	182195768
chr4	183899420
chr4	184081185
chr4	184540216
chr4	190118981
chr4	190161300
chr3	73651973
chr3	76423853
chr3	76529796
chr3	76849924
chr3	77623174
chr3	78333868
chr3	80295854
chr3	80370253
