Chromosome	Position
chr12	71851627
chr12	72303003
chr12	75541594
chr12	80705173
chr12	84075772
chr12	84258496
chr12	84507185
chr12	88289042
chr12	88861777
chr12	88981802
chr12	89343910
chr12	97445487
chr12	98415758
chr12	99605443
chr12	100283994
chr12	100648146
chr12	100751050
chr12	105829659
chr12	105942855
chr12	106973788
chr12	127952155
chr12	128563949
chr12	130059119
chr12	130346386
chr12	132615946
chr12	133166575
chr10	116443997
chr10	123794047
chr10	127699921
chr10	128965953
chr10	132513514
chr10	134985819
chr10	135303661
chr4	76987668
chr4	78852156
chr4	79817035
chr4	80486462
chr4	80666519
chr4	82420383
chr4	86171835
chr4	86550174
chr4	90165376
chr4	92184520
chr4	92715742
chr4	95096881
chr4	96450536
chr4	96605781
chr4	96870147
chr4	99561996
chr4	103230196
chr4	103421913
chr4	103955200
chr4	104219458
chr4	104905384
chr4	108881537
chr4	109774651
chr4	113222888
chr4	113650435
chr4	113832000
chr4	114389487
chr4	114492314
chr4	114660862
chr4	114747670
chr4	115459725
chr4	116138269
chr4	117053929
chr4	124316499
chr4	124479968
chr4	124524029
chr4	125267514
chr4	125389792
chr4	129145551
chr4	130464829
chr4	131746120
chr4	134790319
chr4	139694730
chr4	139823242
chr4	145354206
chr4	145390203
chr4	145705868
chr4	147346400
chr4	150003229
chr4	154508260
chr4	154615961
chr4	159616492
chr4	159745749
chr4	160642232
chr4	165234389
chr4	166711564
chr4	168848929
chr4	171910550
chr4	173337623
chr4	176349569
chr4	177559518
chr4	177580955
chr4	177918881
chr4	178049914
chr4	178524284
chr4	178547905
chr4	180212914
chr4	180738390
chr4	182915963
chr4	183052399
chr4	183489826
chr3	73652156
chr3	75772632
chr3	76401008
chr3	76410634
chr3	76714356
chr3	76740392
chr3	80174969
chr3	90198115
chr3	90479671
chr3	91240710
chr3	91452468
chr3	102203647
chr3	103127065
chr3	103683322
chr3	103683412
chr3	109060768
chr3	109229388
chr3	110020245
chr3	113242391
chr3	114336089
chr3	114519195
chr3	117076181
chr3	117728430
chr3	120685682
chr3	123474686
chr3	126326152
chr3	126499796
chr3	130231451
chr3	132084642
chr3	132737390
chr3	141962043
chr3	143231805
chr3	143484347
chr3	148767988
chr3	150676054
chr3	152681122
chr3	153559705
chr3	153672720
chr3	154568269
chr3	155222702
chr3	155551938
chr3	155675990
chr3	156310390
chr3	162709570
chr3	163751011
chr3	164353512
chr3	171796966
chr3	171959774
chr3	173142899
chr3	173645772
chr3	175390490
chr3	175556668
chr3	178532121
chr3	178880437
chr3	180219777
chr3	180323247
chr3	180794173
chr3	183075356
chr3	184451431
chr3	188184998
chr3	188718011
chr8	81740157
chr8	87288241
chr8	87744049
chr8	87931335
chr8	89955566
chr8	93105920
chr8	93796132
chr8	96155411
chr8	97804130
chr8	99231119
chr8	99849744
chr8	101462546
chr8	102221640
chr8	112326263
chr8	113546213
chr8	114618687
chr8	114964445
chr8	115766775
chr8	115902210
chr8	116598684
chr8	116649526
chr8	117240964
chr8	121683894
chr8	123780480
chr8	123851526
chr8	128937547
chr8	132247711
chr8	132436904
chr8	133187334
chr8	134313806
chr8	136171220
chr8	136254539
chr2	144792525
chr2	149218405
chr2	151260977
chr2	151807072
chr2	152936179
chr2	153672767
chr2	154454989
chr2	154959788
chr2	156501111
chr2	156701339
chr2	157610687
chr2	160795515
chr2	163686287
chr2	165127724
chr2	165516872
chr2	166773168
chr2	167191436
chr2	172217885
chr2	172899182
chr2	173076809
chr2	174123367
chr2	174499054
chr2	178363701
chr2	184120283
chr2	184560026
chr2	191902842
chr2	195884865
chr2	196358588
chr2	196543404
chr2	196861609
chr2	206477703
chr2	211647565
chr2	211709675
chr2	213254610
chr2	213429044
chr2	215540412
chr2	217114932
chr2	219140548
chr2	219460047
chr2	220603090
chr2	226095591
chr2	227041181
chr2	230092829
chr2	230405538
chr2	234382379
chr2	236027357
chr2	240369269
chr2	240499079
chrX	46727340
chrX	50487603
chrX	54376589
chrX	57901665
chrX	59054137
chrX	59136009
chrX	59782603
chrX	60520173
chrX	62549070
chrX	73558242
chrX	73762007
chrX	74085377
chrX	74913478
chrX	79376528
chrX	80296988
chrX	82260371
chrX	85651097
chrX	90570067
chrX	92643973
chrX	97452063
chrX	98548237
chrX	104270568
chrX	105139753
chrX	109713627
chrX	110022036
chrX	110241887
chrX	110364349
chrX	110872318
chrX	111013809
chrX	111438379
chrX	111718749
chrX	113422091
chrX	117171687
chrX	117435844
chrX	118518026
chrX	119626876
chrX	119927605
chrX	121053190
chrX	132904440
chrX	133426059
chrX	134498028
chrX	135137499
chrX	140315194
chrX	143536433
chrX	144461592
chrX	144485330
chrX	145196859
chrX	147205497
chrX	147927666
chrX	149506772
chrX	153727059
chrX	154284394
chrX	154918511
chr1	3150455
chr1	3787380
chr1	5019258
chr1	5992563
chr1	6987520
chr1	7218777
chr1	8386678
chr1	9739027
chr1	9953489
chr1	10230609
chr1	11110682
chr1	11176680
chr1	12020935
chr1	15415485
chr1	16199655
chr1	21242464
chr1	25610179
chr1	27032910
chr1	27081285
chr1	27089389
chr1	28407879
chr1	30662915
chr1	34348498
chr1	37314542
chr1	40066531
chr1	40411138
chr1	41994851
chr1	42215291
chr1	44705141
chr1	51215947
chr1	51588297
chr1	51928587
chr1	54240183
chr1	54979782
chr1	62543689
chr1	62780680
chr1	64188970
chr1	64218885
chr1	65262347
chr1	67108790
chr1	68426637
chr1	69066796
chr1	74766501
chr1	74861204
chr1	74947943
chr1	75265281
chr1	76228429
chr1	77508172
chr1	78403507
chr1	79772479
chr1	80318364
chr1	80667901
chr1	81566439
chr1	81626359
chr1	83290940
chr1	84945999
chr1	85213268
chr1	87838085
chr1	91449062
chr1	91983474
chr1	92114898
chr1	92286837
chr1	92673756
chr1	98773845
chr1	100397218
chr1	100602582
chr1	100879842
chr1	101525584
chr1	101921969
chr1	102978101
chr1	103567783
chr1	108842438
chr1	109013061
chr1	111677023
chr1	112781500
chr1	114124868
chr1	115024414
chr1	116015492
chr1	116808616
chr1	117841461
chr1	119247138
chr1	121109934
chr1	121310604
chr1	121486239
chr1	122001174
chr1	127314879
chr1	134842855
chr1	144968978
chr1	149739612
chr1	152876240
chr1	155948297
chr1	156602594
chr1	156620788
chr1	157526983
chr1	159062898
chr1	159799523
chr1	160206387
chr1	161002400
chr1	161105502
chr7	78834419
chr7	83152728
chr7	87535500
chr7	88037317
chr7	91306152
chr7	91604306
chr7	91999924
chr7	92973646
chr7	93629290
chr7	94513685
chr7	98196405
chr7	98499151
chr7	99601783
chr7	105478900
chr7	107654220
chr7	108380988
chr7	109161665
chr7	119775130
chr7	120159518
chr7	122591894
chr7	122767704
chr7	123754796
chr7	125181924
chr5	108205082
chr5	113804912
chr5	115829934
chr5	118367406
chr5	123025280
chr5	125534478
chr5	130271170
chr5	130886916
chr5	131557131
chr5	132022425
chr5	132209917
chr5	132552465
chr5	138290377
chr5	138295111
chr5	140199030
chr5	142567030
chr5	143509825
chr5	144102897
chr5	151293710
chr5	154014989
chr5	155951347
chr5	156073827
chr5	161814299
chr5	162140218
chr5	162267964
chr5	163592504
chr5	163652731
chr5	163801338
chr5	165640874
chr5	167285214
chr5	167787368
chr5	173785178
chr5	175280054
chr5	176201217
chr5	176467805
chr6	39556414
chr6	40676201
chr6	41760814
chr6	43594899
chr6	45200584
chr6	47650950
chr6	48731632
chr6	49038706
chr6	49412135
chr6	51284810
chr6	52293921
chr6	52570472
chr6	53387679
chr6	53849299
chr6	54438696
chr6	58739295
chr6	62293941
chr6	62947510
chr6	63003845
chr6	63536558
chr6	64470809
chr6	65615421
chr6	66490974
chr6	66951384
chr6	68179760
chr6	70978855
chr6	71424195
chr6	73231050
chr6	73622779
chr6	74169969
chr6	76310202
chr6	77414188
chr6	77914245
chr6	78386218
chr6	80291630
chr6	86785926
chr6	90279686
chr6	91058378
chr6	93297170
chr6	93362918
chr6	93923090
chr6	94356009
chr6	95151421
chr6	95201952
chr6	96022445
chr6	99345828
chr6	100166321
chr6	100801098
chr6	101105032
chr6	101503097
chr6	101890829
chr6	113131620
chr6	113427540
chr6	113920040
chr6	114870200
chr6	115487218
chr6	115659170
chr6	121249118
chr6	121575467
chr6	125245459
chr6	125559620
chr6	125693277
chr6	125918625
chr6	126080965
chr6	128399022
chr6	129430459
chr6	129510517
chr6	129731673
chr6	133337469
chr6	133781243
chr6	134498051
chr6	134645528
chr6	137733048
chr6	138128314
chr6	138318537
chr6	139433677
chr6	139634845
chr6	139645222
chr6	140158914
chr6	140633567
chr6	140857555
chr6	141586684
chr6	145470618
chr11	110562112
chr11	110778110
chr11	115069566
chr11	116215066
chr11	117982107
chr11	118295284
chr11	120338193
chr11	122956806
chr11	127584904
chr11	128279824
chr17	7495900
chr17	17941211
chr17	17957889
chr17	18044822
chr17	18447180
chr17	18594798
chr17	19432919
chr17	19508552
chr17	20611647
chr17	24548030
chr17	25820780
chr17	30936690
chr17	31334443
chr17	31971884
chr17	32767748
chr17	33369777
chr17	36768453
chr17	37777435
chr17	39207288
chr17	40106845
chr17	41292727
chr17	42836812
chr17	47813693
chr17	48799128
chr17	49647159
chr17	54093515
chr17	55586198
chr17	60472235
chr17	63494134
chr17	64384875
chr17	65230287
chr17	65270797
chr17	67138631
chr17	68967497
chr17	69836773
chr17	70640675
chr17	71172023
chr17	74533857
chr17	77040023
chr17	77047102
chr17	80153761
chr17	80347533
chr20	48736624
chr20	50376495
chr20	51487987
chr20	52338607
chr20	57344920
chr20	61951869
chr20	62139512
chr20	62926592
chr15	79578993
chr15	81154946
chr15	82231710
chr15	82418636
chr15	87655112
chr15	88360214
chr15	90477308
chr15	100911986
chr15	102222518
chr9	135673301
chr9	136893691
chr9	139673802
chr9	140233198
chr16	78602710
chr16	78610383
chr16	79372238
chr16	79745270
chr16	81643017
chr16	85161243
chr16	85437167
chr16	86861639
chr16	87109337
chr16	87264491
chr16	87424856
chr16	89134453
chr16	89565218
chr16	90119325
chr18	50749572
chr18	50995732
chr18	51044930
chr18	51409561
chr18	51718390
chr18	56767618
chr18	57549935
chr18	58334619
chr18	62854748
chr18	63745685
chr18	64248015
chr18	65457509
chr18	65846328
chr18	67033292
chr18	68528870
chr18	69690298
chr18	70428029
chr18	72704792
chr18	74275240
chr21	39919604
chr21	42374944
chr21	42542251
chr21	44068691
chr21	45135754
chr14	39550312
chr14	41582710
chr14	44929761
chr14	46370706
chr14	46836985
chr14	50034882
chr14	50218374
chr14	53324600
chr14	53664043
chr14	53699954
chr14	53810160
chr14	54445626
chr14	54902226
chr14	55936017
chr14	56391065
chr14	56874063
chr14	58794685
chr14	62317688
chr14	62649306
chr14	63557702
chr14	63850474
chr14	64404988
chr14	73203870
chr14	74586445
chr14	75475413
chr14	75928569
chr14	78498852
chr14	79567477
chr14	79921986
