Chromosome	Position
chr12	71867577
chr12	76257643
chr12	77012381
chr12	78094874
chr12	78917173
chr12	78942854
chr12	82165182
chr12	84299705
chr12	84331368
chr12	85684425
chr12	88734848
chr12	93790122
chr12	94591417
chr12	96122913
chr12	98243552
chr12	101245021
chr12	113513245
chr12	116971386
chr12	117453187
chr12	117803140
chr12	120046034
chr12	120720364
chr12	122781570
chr12	123816857
chr12	127083528
chr12	127426291
chr12	128942918
chr12	129841043
chr12	130366880
chr12	131929678
chr12	132566755
chr12	132748072
chr10	95874549
chr10	104573512
chr10	105110854
chr10	109184268
chr10	109419056
chr10	109624657
chr10	113120594
chr10	113698659
chr10	115092954
chr10	115110318
chr10	116461937
chr10	118046633
chr10	118721854
chr10	119478335
chr10	119903616
chr10	120633925
chr10	121504897
chr10	121864159
chr10	123112313
chr10	124017037
chr10	124177127
chr10	126119717
chr10	130350871
chr10	130614535
chr10	130994541
chr10	133016983
chr4	76989345
chr4	80670043
chr4	80887247
chr4	82043282
chr4	86672664
chr4	89291189
chr4	92457524
chr4	93551664
chr4	101193823
chr4	101508078
chr4	104290285
chr4	105876368
chr4	106384114
chr4	107106382
chr4	107273831
chr4	107308546
chr4	108199132
chr4	108546284
chr4	110608012
chr4	113382756
chr4	115860358
chr4	116258244
chr4	116950281
chr4	118603599
chr4	119084505
chr4	119881219
chr4	120369811
chr4	121005222
chr4	121883037
chr4	127296796
chr4	127683262
chr4	127691597
chr4	128538379
chr4	129213214
chr4	132071540
chr4	132451190
chr4	134421325
chr4	136581915
chr4	138228262
chr4	138410071
chr4	139103432
chr4	143373097
chr4	144961613
chr4	145109826
chr4	155241024
chr4	157111291
chr4	157399561
chr4	158125011
chr4	160249995
chr4	160668160
chr4	161366459
chr4	162065169
chr4	162948290
chr4	163020383
chr4	164669899
chr4	167126024
chr4	167129665
chr4	167837284
chr4	171530146
chr4	172162097
chr4	173303338
chr4	173632892
chr4	176461396
chr4	176672850
chr4	177522720
chr4	179730122
chr4	180074210
chr4	182799595
chr4	184420552
chr4	184759098
chr4	185339027
chr4	185401487
chr4	188294748
chr3	73651988
chr3	74869831
chr3	76705959
chr3	82604104
chr3	83869567
chr3	84937804
chr3	85633296
chr3	94614103
chr3	95770071
chr3	97255205
chr3	99026438
chr3	100009672
chr3	100226608
chr3	100397700
chr3	101958196
chr3	103637600
chr3	105538899
chr3	106235587
chr3	106819118
chr3	107307352
chr3	109027195
chr3	110267884
chr3	110577043
chr3	112842847
chr3	114358585
chr3	116148743
chr3	117642164
chr3	127047100
chr3	130210100
chr3	131126035
chr3	132219372
chr3	133053594
chr3	133835502
chr3	135798402
chr3	139625453
chr3	141983315
chr3	151770478
chr3	152386073
chr3	152933830
chr3	153528086
chr3	156136580
chr3	156629414
chr3	157045390
chr3	157070781
chr3	158195760
chr3	159282543
chr3	160586003
chr3	161079863
chr3	162389379
chr3	163420867
chr3	168135191
chr3	168541697
chr3	168885235
chr3	170324560
chr3	171391194
chr3	172659219
chr3	174530278
chr3	187731902
chr3	188855066
chr3	193664209
chr3	194744459
chr3	197334507
chr3	197452263
chr8	74572704
chr8	76287124
chr8	76857718
chr8	77526429
chr8	77651199
chr8	78247738
chr8	79324177
chr8	79509571
chr8	80305405
chr8	81556326
chr8	84326238
chr8	89506811
chr8	89540351
chr8	89857211
chr8	91961790
chr8	95904554
chr8	97086858
chr8	97210692
chr8	101826027
chr8	102397996
chr8	102645914
chr8	103576654
chr8	104131044
chr8	108624561
chr8	112113949
chr8	112222507
chr8	112671086
chr8	113498536
chr8	115134087
chr8	116046320
chr8	123361419
chr8	124963080
chr8	126071952
chr8	127853620
chr8	128222313
chr8	128619748
chr8	129117315
chr8	129192733
chr8	132417312
chr8	134985304
chr8	137054220
chr8	137443523
chr8	137542021
chr8	137905791
chr8	138791205
chr8	139233614
chr8	142556249
chr8	143287095
chr2	73735295
chr2	75776924
chr2	82874392
chr2	83209255
chr2	89839549
chr2	90191325
chr2	91848608
chr2	92422726
chr2	94877097
chr2	95250801
chr2	95252581
chr2	95828625
chr2	131019062
chr2	131772274
chr2	131899560
chr2	132033001
chr2	132492199
chr2	133619629
chr2	134209905
chr2	135351268
chr2	136121650
chr2	137031513
chr2	137922177
chr2	138790229
chr2	140169509
chr2	145682341
chr2	146389086
chr2	151963119
chr2	152692274
chr2	158124030
chr2	168007295
chr2	169407321
chr2	170748198
chr2	170969347
chr2	171243029
chr2	173648004
chr2	174161150
chr2	175174063
chr2	175814609
chr2	177893592
chr2	179368976
chr2	179574062
chr2	180356518
chr2	180852064
chr2	182211851
chr2	184066891
chr2	184545621
chr2	189759480
chr2	189908621
chr2	190818421
chr2	191183500
chr2	191321700
chr2	192269150
chr2	192422019
chr2	196668958
chr2	197660921
chr2	201025330
chr2	201950273
chr2	202323560
chr2	202673041
chr2	203101888
chr2	203182669
chr2	206092401
chr2	206734332
chr2	212496984
chr2	217933733
chr2	218652144
chr2	221757829
chr2	223789476
chr2	223809018
chr2	227244671
chr2	227981137
chr2	228055147
chr2	228216078
chr2	231270671
chr2	231962181
chr2	232146955
chr2	232756178
chr2	233120351
chr2	233470958
chr2	234158049
chr2	234336655
chr2	235194659
chr2	235242094
chr2	235504808
chr2	236534308
chr2	236706130
chr2	237336587
chr2	238543464
chr2	239077633
chr2	239423299
chr2	239919183
chrX	44111517
chrX	44834361
chrX	47277089
chrX	51477421
chrX	52152833
chrX	52264804
chrX	55189289
chrX	55721205
chrX	56632858
chrX	58452686
chrX	58527880
chrX	60791426
chrX	63671794
chrX	67087296
chrX	67677037
chrX	68513797
chrX	70973455
chrX	72213212
chrX	73610680
chrX	74003506
chrX	74750774
chrX	78967573
chrX	80005977
chrX	84628873
chrX	86900776
chrX	87767364
chrX	89659150
chrX	89798786
chrX	89861499
chrX	90548651
chrX	90859657
chrX	92176765
chrX	92364540
chrX	95780598
chrX	96227012
chrX	97216337
chrX	97446856
chrX	97608422
chrX	98046323
chrX	98469195
chrX	122273090
chrX	122772078
chrX	126628117
chrX	129857145
chrX	132335562
chrX	134964134
chrX	135934238
chrX	139714505
chrX	140520884
chrX	141778912
chrX	141939634
chrX	146453790
chrX	148458172
chrX	148605858
chrX	149703660
chrX	153635331
chrX	154172828
chr1	28951645
chr1	30418446
chr1	32313998
chr1	32576142
chr1	35713432
chr1	38013882
chr1	38579058
chr1	39441475
chr1	39941568
chr1	41232264
chr1	41628690
chr1	42496389
chr1	42719641
chr1	44793383
chr1	48822460
chr1	53121578
chr1	55730000
chr1	57182681
chr1	58185235
chr1	58678628
chr1	59834969
chr1	62603520
chr1	66339649
chr1	71935201
chr1	73089529
chr1	73571928
chr1	75869919
chr1	77450605
chr1	79331961
chr1	79362369
chr1	80306269
chr1	81472125
chr1	89695146
chr1	90095638
chr1	90857708
chr1	91296480
chr1	91351689
chr1	91637316
chr1	92335421
chr1	92654701
chr1	94256090
chr1	96051170
chr1	96394641
chr1	103694307
chr1	109584706
chr1	109866165
chr1	116009571
chr1	118940643
chr1	121016261
chr1	122216590
chr1	125723615
chr1	127555737
chr1	128656775
chr1	131554846
chr1	132206703
chr1	132432415
chr1	133803223
chr1	136312517
chr1	136896442
chr1	172005167
chr1	172278999
chr1	173164406
chr1	174383933
chr1	175797747
chr1	177707221
chr1	178057526
chr1	180557183
chr1	181928169
chr1	182994715
chr1	183062781
chr1	184652224
chr1	184974103
chr1	185946766
chr1	195763348
chr1	196702864
chr1	197079717
chr1	200953219
chr1	201712081
chr1	202062513
chr1	203010919
chr1	204718563
chr1	205991542
chr1	210287693
chr1	210733705
chr1	211087711
chr1	211986138
chr1	213250757
chr1	214360403
chr1	217802655
chr1	218074944
chr1	219146153
chr1	221673846
chr1	222019304
chr1	226403195
chr7	70076118
chr7	71332045
chr7	77518597
chr7	79167588
chr7	80399641
chr7	80970617
chr7	80996602
chr7	86561940
chr7	88801495
chr7	90357982
chr7	97591192
chr7	99290996
chr7	99781868
chr7	101695045
chr7	102262596
chr7	105001131
chr7	106908059
chr7	107828008
chr7	109345974
chr7	112823577
chr7	114116437
chr7	115182689
chr7	115999765
chr7	116437434
chr7	119137039
chr7	119405343
chr7	119936284
chr7	121069043
chr7	122715975
chr7	125183076
chr7	126409487
chr7	126497160
chr7	128237425
chr7	128881946
chr7	131051337
chr7	133056548
chr7	133277319
chr7	137974988
chr7	139997969
chr7	142936268
chr7	144522377
chr7	144791168
chr7	147594629
chr7	148013590
chr7	148444583
chr7	150036217
chr7	150211563
chr7	156276326
chr7	157314020
chr7	157862861
chr7	157890210
chr5	108205082
chr5	108548151
chr5	108726482
chr5	114445931
chr5	115039422
chr5	115052401
chr5	115359205
chr5	115455117
chr5	115964266
chr5	116555970
chr5	121454706
chr5	121876253
chr5	122846380
chr5	123645355
chr5	128266465
chr5	129451813
chr5	130403177
chr5	131654602
chr5	132593464
chr5	134177644
chr5	136175130
chr5	136300270
chr5	136993233
chr5	137870135
chr5	138465722
chr5	140383065
chr5	143062504
chr5	144413403
chr5	147392268
chr5	150893972
chr5	153104695
chr5	153481204
chr5	154237152
