Chromosome	Position
chr12	124159591
chr12	124600572
chr12	128360545
chr12	129185288
chr12	129330215
chr12	133681887
chr10	95874549
chr10	96928226
chr10	96949727
chr10	97758399
chr10	100796193
chr10	110484778
chr10	111239011
chr10	113099006
chr10	113192823
chr10	116250667
chr10	116679850
chr10	116686455
chr10	118601410
chr10	121351298
chr10	122349092
chr10	126894604
chr10	131924005
chr10	132069016
chr10	132802971
chr10	134813874
chr10	134918852
chr4	47768037
chr4	48547286
chr4	49678117
chr4	52746049
chr4	53273154
chr4	54085407
chr4	54411496
chr4	59506735
chr4	62060286
chr4	62328686
chr4	62960358
chr4	66994129
chr4	68650037
chr4	68771903
chr4	69037304
chr4	71094965
chr4	71764726
chr4	71913349
chr4	71968261
chr4	72254407
chr4	73002096
chr4	74942180
chr4	80325579
chr4	80464400
chr4	83304659
chr4	84768694
chr4	85215737
chr4	88028903
chr4	91098959
chr4	92663429
chr4	95211201
chr4	96806273
chr4	97276545
chr4	102151177
chr4	102668381
chr4	102721572
chr4	104399943
chr4	106068762
chr4	106126329
chr4	106519240
chr4	106580888
chr4	108070967
chr4	109112797
chr4	110127799
chr4	113245224
chr4	113418117
chr4	113827313
chr4	114110634
chr4	115623302
chr4	117408360
chr4	118181999
chr4	118380470
chr4	118417652
chr4	118587300
chr4	118675210
chr4	120353966
chr4	123343131
chr4	124008564
chr4	124095276
chr4	125535781
chr4	125828900
chr4	126742894
chr4	129910925
chr4	130525461
chr4	131096116
chr4	131496232
chr4	131538694
chr4	131923049
chr4	140460962
chr4	140831637
chr4	143094463
chr4	144317780
chr4	154730898
chr4	155532870
chr4	155784136
chr4	157506818
chr4	158940270
chr4	164431843
chr4	165642312
chr4	166047320
chr4	170460519
chr4	174820040
chr4	176329716
chr4	176412914
chr4	181579395
chr4	181644082
chr4	182226924
chr4	182333891
chr4	182362974
chr4	184142294
chr4	184543096
chr4	185302358
chr4	186486317
chr3	79777664
chr3	82894359
chr3	83750446
chr3	87307463
chr3	87517217
chr3	95091739
chr3	102164581
chr3	102847972
chr3	105186356
chr3	106717880
chr3	107266381
chr3	108119393
chr3	114719502
chr3	115034361
chr3	118857970
chr3	119558899
chr3	121866456
chr3	121981366
chr3	123597661
chr3	124128330
chr3	125757260
chr3	129178923
chr3	130028350
chr3	130075334
chr3	133861896
chr3	138986322
chr3	139429070
chr3	139717126
chr3	144967279
chr3	146208475
chr3	149114762
chr3	160688220
chr3	161309938
chr3	161704775
chr3	164503683
chr3	169638218
chr3	172704001
chr3	173147478
chr3	173656684
chr3	173961536
chr3	175218412
chr3	175964916
chr3	177375885
chr3	177488904
chr3	178943648
chr3	180302812
chr3	182603269
chr3	184372700
chr3	184411777
chr3	187844635
chr3	188926764
chr3	194053967
chr8	31752584
chr8	33501554
chr8	35546433
chr8	39086088
chr8	39183254
chr8	39669465
chr8	40248116
chr8	42600961
chr8	42945451
chr8	44352251
chr8	50008847
chr8	53035203
chr8	62773190
chr8	65516899
chr8	69104675
chr8	71876567
chr8	75159027
chr8	75591497
chr8	75652665
chr8	76285970
chr8	78609474
chr8	79001104
chr8	79870768
chr8	82851649
chr8	82920682
chr8	83993034
chr8	84379444
chr8	88901639
chr8	90120962
chr8	94056331
chr8	98841234
chr8	98889908
chr8	99154261
chr8	101949498
chr8	102659287
chr8	108912292
chr8	116540928
chr8	117510289
chr8	117636153
chr8	118831547
chr8	120486602
chr8	120983556
chr8	122610232
chr8	122666673
chr8	136470218
chr8	136563176
chr8	139850888
chr8	139952678
chr8	140712289
chr8	145707871
chr8	145714145
chr2	27712611
chr2	28309060
chr2	30252223
chr2	30455309
chr2	35247298
chr2	35507745
chr2	37255718
chr2	39715232
chr2	41274686
chr2	42162612
chr2	42464456
chr2	44165131
chr2	49865632
chr2	51275023
chr2	54332894
chr2	61725377
chr2	67362058
chr2	67845075
chr2	69411229
chr2	69909324
chr2	70254619
chr2	72056010
chr2	73277339
chr2	74481503
chr2	75076185
chr2	76061350
chr2	77140909
chr2	81151996
chr2	81360243
chr2	83921008
chr2	86073589
chr2	86818532
chr2	88264939
chr2	89065688
chr2	89963122
