Chromosome	Position
chr12	1732675
chr12	6157312
chr12	6650000
chr12	8657396
chr12	9554181
chr12	9750979
chr12	9978217
chr12	15438020
chr12	17346962
chr12	19512457
chr12	19550569
chr12	20032618
chr12	20754934
chr12	29241576
chr12	29855655
chr12	31297965
chr12	32950879
chr12	33229398
chr12	34159190
chr12	34380316
chr12	34458258
chr12	38618394
chr12	39404744
chr12	40482347
chr12	40745662
chr12	44832218
chr12	50636521
chr12	51415028
chr12	51689461
chr12	52393163
chr12	52896167
chr12	53235934
chr12	55248749
chr12	55283425
chr12	56101826
chr12	56553996
chr12	59611412
chr12	59923776
chr12	61180087
chr12	61683442
chr12	62067793
chr12	62760442
chr12	63233698
chr12	63930431
chr12	64218573
chr12	65262722
chr12	69364693
chr12	70558405
chr12	82728383
chr12	83202245
chr12	83998653
chr12	84560917
chr12	90186392
chr12	91229193
chr12	93372563
chr12	93523014
chr12	114606597
chr12	115107890
chr12	115640767
chr12	116079859
chr12	116845362
chr12	118003225
chr12	119851311
chr12	119888836
chr12	120330220
chr12	121206787
chr12	121393195
chr12	121939865
chr12	123354229
chr10	49373312
chr10	49952269
chr10	50214895
chr10	51286937
chr10	53856679
chr10	54528941
chr10	54831917
chr10	56203184
chr10	58383004
chr10	59371821
chr10	61682231
chr10	62566802
chr10	64297458
chr10	70861852
chr10	71329097
chr10	72906064
chr10	73997978
chr10	74927810
chr10	77054345
chr10	78181843
chr10	79265658
chr10	80651407
chr10	81273912
chr10	82164208
chr10	82813997
chr10	86670242
chr10	87307161
chr10	88012142
chr10	88539157
chr10	89608442
chr10	89804669
chr10	89965995
chr10	91133486
chr10	91634285
chr10	91867890
chr10	93228428
chr10	94746679
chr10	100697415
chr10	100927276
chr10	103259958
chr10	108007600
chr10	112816788
chr10	113799775
chr10	114880485
chr10	126097648
chr10	127699434
chr10	129338102
chr10	129727571
chr10	130900276
chr10	131658859
chr10	132973574
chr4	62691880
chr4	62737962
chr4	65475735
chr4	67357794
chr4	70559140
chr4	73676192
chr4	76252166
chr4	76927019
chr4	83612106
chr4	83786369
chr4	88465514
chr4	91565056
chr4	92630334
chr4	93326518
chr4	94047467
chr4	97459794
chr4	98621043
chr4	98635733
chr4	99536340
chr4	102181489
chr4	102387586
chr4	103369813
chr4	104436724
chr4	104728412
chr4	107630158
chr4	107679824
chr4	110855367
chr4	112221757
chr4	112615115
chr4	113120552
chr4	115944939
chr4	116679167
chr4	123812941
chr4	124746855
chr4	124964310
chr4	126922896
chr4	129169646
chr4	133131761
chr4	139902889
chr4	140067082
chr4	141991265
chr4	142752528
chr4	145199807
chr4	148233182
chr4	148660482
chr4	150248978
chr4	150350427
chr4	150361109
chr4	151558821
chr4	152491797
chr4	153563469
chr4	153931782
chr4	154595328
chr4	155345994
chr4	156029121
chr4	158465026
chr4	158937383
chr4	159876017
chr4	160565430
chr4	161832213
chr4	161853478
chr4	163318081
chr4	169198908
chr4	169572216
chr4	171533795
chr4	172849496
chr4	183803734
chr4	183973690
chr4	185985914
chr4	187354598
chr4	187785349
chr3	79777664
chr3	80100895
chr3	87497514
chr3	95080404
chr3	95325097
chr3	96736645
chr3	97036601
chr3	97187255
chr3	97636715
chr3	100445131
chr3	103413965
chr3	105141886
chr3	109249748
chr3	112163637
chr3	113037152
chr3	113395906
chr3	113470298
chr3	113861294
chr3	114347458
chr3	115396054
chr3	115813453
chr3	116761229
chr3	117686264
chr3	118055130
chr3	118335297
chr3	119601676
chr3	121755278
chr3	121888523
chr3	123029570
chr3	123481694
chr3	123516751
chr3	124078314
chr3	125026848
chr3	127369908
chr3	127794494
chr3	128492428
chr3	128851135
chr3	129042100
chr3	133989326
chr3	133999760
chr3	135209116
chr3	135580803
chr3	139040608
chr3	140079612
chr3	141157861
chr3	141200518
chr3	141448716
chr3	141673729
chr3	142029350
chr3	143905931
chr3	143967719
chr3	148528679
chr3	149352101
chr3	149429688
chr3	150327506
chr3	153597081
chr3	154716261
chr3	155953915
chr3	156109575
chr3	161200282
chr3	163459303
chr3	163645319
chr3	163687189
chr3	165969807
chr3	166697986
chr3	169146159
chr3	169572608
chr3	174964876
chr3	178625208
chr3	182276014
chr3	183146688
chr3	184331845
chr3	188248292
chr3	189853051
chr3	189856321
chr3	190337115
chr3	190406579
chr3	191761062
chr3	192197390
chr3	192764805
chr3	194576591
chr3	194663128
chr8	73760262
chr8	77016395
chr8	79839933
